time_s,cx,cy,cz,theta,FB,FB_group,LR,height,spread,x_lr,y_fb,z_height,cy_smooth,cy_speed,zone
6.79,0.0,0.312879957834927,7.311459160400627e-09,1.5707963267948966,0.312879957834927,0.31287996149065667,0.0,1.4622918320801255e-08,0.9497926784226198,0.0,0.312879957834927,7.311459160400627e-09,0.31288327050088927,0.1579561234676924,front_center_mid
6.8,0.0,0.314477810461113,7.305181381092596e-09,1.5707963267948966,0.314477810461113,0.31447781411370385,0.0,1.4610362762185193e-08,0.9492648243391221,0.0,0.314477810461113,7.305181381092596e-09,0.31445076515155657,0.15389945164359653,front_center_mid
6.8100000000000005,0.0,0.31607227162439044,7.297407516597237e-09,1.5707963267948966,0.31607227162439044,0.3160722752730942,0.0,1.4594815033194475e-08,0.9487351153563345,0.0,0.31607227162439044,7.297407516597237e-09,0.3159612595337612,0.1477995506352553,front_center_mid
6.82,0.0,0.31753646618077275,7.290710320717219e-09,1.5707963267948966,0.31753646618077275,0.31753646982612793,0.0,1.458142064143444e-08,0.948246061233806,0.0,0.31753646618077275,7.290710320717219e-09,0.31740675616426167,0.1412831283259225,front_center_mid
6.83,0.0,0.31883979156760267,7.2864869040763895e-09,1.5707963267948966,0.31883979156760267,0.3188397952108461,0.0,1.457297380815278e-08,0.9478086237807333,0.0,0.31883979156760267,7.2864869040763895e-09,0.31878692210027965,0.13481263891719497,front_center_mid
6.84,0.0,0.32010744098742944,7.283952355814184e-09,1.5707963267948966,0.32010744098742944,0.3201074446294056,0.0,1.4567904711628369e-08,0.9473812465024202,0.0,0.32010744098742944,7.283952355814184e-09,0.32010300894260557,0.12972871732049862,front_center_mid
6.8500000000000005,0.0,0.321378640141203,7.283251294002755e-09,1.5707963267948966,0.321378640141203,0.32137864378282865,0.0,1.4566502588005511e-08,0.9469507746767997,0.0,0.321378640141203,7.283251294002755e-09,0.3213814964466896,0.12759237365415066,front_center_mid
6.86,0.0,0.3226527058360199,7.284712014387863e-09,1.5707963267948966,0.3226527058360199,0.3226527094783758,0.0,1.4569424028775728e-08,0.9465174226693849,0.0,0.3226527058360199,7.284712014387863e-09,0.3226548564156886,0.12744695068725165,front_center_mid
6.87,0.0,0.3239289037011931,7.2882489960369616e-09,1.5707963267948966,0.3239289037011931,0.3239289073453177,0.0,1.4576497992073925e-08,0.9460814263830271,0.0,0.3239289037011931,7.2882489960369616e-09,0.32393043546043465,0.12764236075279156,front_center_mid
6.88,0.0,0.32520659141259733,7.29337565326885e-09,1.5707963267948966,0.32520659141259733,0.325206595059285,0.0,1.4586751306537702e-08,0.9456429944232656,0.0,0.32520659141259733,7.29337565326885e-09,0.3252077036307444,0.12779347106407768,front_center_mid
6.890000000000001,0.0,0.32648533621115966,7.299294529564638e-09,1.5707963267948966,0.32648533621115966,0.3264853398608069,0.0,1.4598589059129278e-08,0.9452022668397944,0.0,0.32648533621115966,7.299294529564638e-09,0.3264863048817162,0.1279206411085032,front_center_mid
6.9,0.0,0.32776498099275214,7.305042946540817e-09,1.5707963267948966,0.32776498099275214,0.32776498464527365,0.0,1.4610085893081636e-08,0.9447592906316512,0.0,0.32776498099275214,7.305042946540817e-09,0.3277661164529145,0.1280485524330438,front_center_mid
6.91,0.0,0.3290457120908784,7.30967367056465e-09,1.5707963267948966,0.3290457120908784,0.3290457157457151,0.0,1.4619347341129301e-08,0.944313994047852,0.0,0.3290457120908784,7.30967367056465e-09,0.3290472759303771,0.12820208922278142,front_center_mid
6.92,0.0,0.33032796155718464,7.312439391276024e-09,1.5707963267948966,0.33032796155718464,0.33032796521340424,0.0,1.4624878782552049e-08,0.9438662181757939,0.0,0.33032796155718464,7.312439391276024e-09,0.3303301582373701,0.1284011790745082,front_center_mid
6.93,0.0,0.33161238879991073,7.312937650793568e-09,1.5707963267948966,0.33161238879991073,0.3316123924563796,0.0,1.4625875301587138e-08,0.943415721511157,0.0,0.33161238879991073,7.312937650793568e-09,0.33161529951186725,0.12865657793741936,front_center_mid
6.94,0.0,0.3328997477461246,7.311190499026605e-09,1.5707963267948966,0.3328997477461246,0.3328997514017198,0.0,1.4622380998053211e-08,0.9429622250920587,0.0,0.3328997477461246,7.311190499026605e-09,0.3329032897961185,0.1289682550097454,front_center_mid
6.95,0.0,0.3341906873652378,7.307641332907041e-09,1.5707963267948966,0.3341906873652378,0.3341906910190585,0.0,1.4615282665814084e-08,0.9425054824659377,0.0,0.3341906873652378,7.307641332907041e-09,0.33419466461206215,0.12932512868321644,front_center_mid
6.96,0.0,0.33548566351213466,7.303066441653944e-09,1.5707963267948966,0.33548566351213466,0.3354856671636679,0.0,1.460613288330789e-08,0.9420453118496066,0.0,0.33548566351213466,7.303066441653944e-09,0.3354897923697828,0.12970673099093055,front_center_mid
6.97,0.0,0.3367848356369029,7.298422257070722e-09,1.5707963267948966,0.3367848356369029,0.3367848392861141,0.0,1.4596844514141445e-08,0.9415816345304447,0.0,0.3367848356369029,7.298422257070722e-09,0.33678879923188076,0.1300877406489348,front_center_mid
6.98,0.0,0.33808802758851425,7.294662976360898e-09,1.5707963267948966,0.33808802758851425,0.33808803123584585,0.0,1.4589325952721798e-08,0.941114491229047,0.0,0.33808802758851425,7.294662976360898e-09,0.3380915471827615,0.13044282697501075,front_center_mid
6.99,0.0,0.3393947820566141,7.292561120080569e-09,1.5707963267948966,0.3393947820566141,0.3393947857028946,0.0,1.458512224016114e-08,0.9406440250768318,0.0,0.3393947820566141,7.292561120080569e-09,0.339397655771381,0.13075136236654905,front_center_mid
7.0,0.0,0.34070442711964166,7.292564749231124e-09,1.5707963267948966,0.34070442711964166,0.340704430765924,0.0,1.458512949846225e-08,0.9401704597258291,0.0,0.34070442711964166,7.292564749231124e-09,0.3407065744300925,0.13100115906917176,front_center_mid
7.01,0.0,0.34201620645523184,7.294716581827739e-09,1.5707963267948966,0.34201620645523184,0.34201621010259015,0.0,1.458943316365548e-08,0.9396940536802243,0.0,0.34201620645523184,7.294716581827739e-09,0.3420176789527644,0.13119059217488738,front_center_mid
7.0200000000000005,0.0,0.3433294289304605,7.298646126019178e-09,1.5707963267948966,0.3433294289304605,0.3433294325797836,0.0,1.4597292252038358e-08,0.9392150463180855,0.0,0.3433294289304605,7.298646126019178e-09,0.34333038627359025,0.13132944169557959,front_center_mid
7.03,0.0,0.34464355020187376,7.303636935047178e-09,1.5707963267948966,0.34464355020187376,0.34464355385369216,0.0,1.4607273870094358e-08,0.9387336274493677,0.0,0.34464355020187376,7.303636935047178e-09,0.344644267786676,0.1314367040125497,front_center_mid
7.04,0.0,0.3459583186607434,7.308757868477843e-09,1.5707963267948966,0.3459583186607434,0.3459583223151223,0.0,1.4617515736955687e-08,0.9382498823604678,0.0,0.3459583186607434,7.308757868477843e-09,0.34595912035384124,0.13153670781676507,front_center_mid
7.05,0.0,0.34727383468507034,7.3130371694445505e-09,1.5707963267948966,0.34727383468507034,0.347273838341589,0.0,1.4626074338889103e-08,0.9377637675572278,0.0,0.34727383468507034,7.3130371694445505e-09,0.3472750019430113,0.13165557285449714,front_center_mid
7.0600000000000005,0.0,0.34859046929105836,7.315647717581696e-09,1.5707963267948966,0.34859046929105836,0.3485904729488822,0.0,1.4631295435163394e-08,0.937275138216863,0.0,0.34859046929105836,7.315647717581696e-09,0.3485922318109312,0.13181588549041334,front_center_mid
7.07,0.0,0.3499088368763107,7.316068432938046e-09,1.5707963267948966,0.3499088368763107,0.34990884053434496,0.0,1.4632136865876094e-08,0.9367837561976973,0.0,0.3499088368763107,7.316068432938046e-09,0.3499113196528196,0.13203157113434727,front_center_mid
7.08,0.0,0.3512296995414732,7.314187910044825e-09,1.5707963267948966,0.3512296995414732,0.35122970319856717,0.0,1.4628375820089652e-08,0.9362893239592164,0.0,0.3512296995414732,7.314187910044825e-09,0.35123286323361813,0.13230587434679697,front_center_mid
7.09,0.0,0.3525537578701852,7.31032586777741e-09,1.5707963267948966,0.3525537578701852,0.352553761525348,0.0,1.4620651735554822e-08,0.9357915621609391,0.0,0.3525537578701852,7.31032586777741e-09,0.3525574371397555,0.13263066826480208,front_center_mid
7.1000000000000005,0.0,0.3538815525890631,7.305170860979573e-09,1.5707963267948966,0.3538815525890631,0.3538815562416485,0.0,1.4610341721959148e-08,0.9352902473228053,0.0,0.3538815525890631,7.305170860979573e-09,0.3538854765989142,0.1329878490870795,front_center_mid
7.11,0.0,0.3552133388217453,7.299643033627539e-09,1.5707963267948966,0.3552133388217453,0.35521334247156683,0.0,1.459928606725508e-08,0.9347852608610749,0.0,0.3552133388217453,7.299643033627539e-09,0.3552171941214971,0.13335275960169313,front_center_mid
7.12,0.0,0.356549034172104,7.2947174627404776e-09,1.5707963267948966,0.356549034172104,0.3565490378194627,0.0,1.4589434925480957e-08,0.9342766111976366,0.0,0.356549034172104,7.2947174627404776e-09,0.35655253179094804,0.133718904424035,front_center_mid
7.13,0.0,0.357888287154388,7.291239675745342e-09,1.5707963267948966,0.357888287154388,0.3578882908000078,0.0,1.4582479351490686e-08,0.9337644102865017,0.0,0.357888287154388,7.291239675745342e-09,0.3578915722099778,0.13473799182453783,front_center_mid
7.140000000000001,0.0,0.3592304462174397,7.2897680739573665e-09,1.5707963267948966,0.3592304462174397,0.35923044986232383,0.0,1.4579536147914735e-08,0.9332488877627548,0.0,0.3592304462174397,7.2897680739573665e-09,0.3592472916274388,0.13734922411274553,front_center_mid
7.15,0.0,0.36057675468421196,7.2905237923848505e-09,1.5707963267948966,0.36057675468421196,0.3605767583294739,0.0,1.4581047584769703e-08,0.9327295449278966,0.0,0.36057675468421196,7.2905237923848505e-09,0.3606385566922327,0.14119211971499734,front_center_mid
7.16,0.0,0.3619919359090503,7.294828238946218e-09,1.5707963267948966,0.3619919359090503,0.36199193955646447,0.0,1.4589656477892438e-08,0.9321812261233422,0.0,0.3619919359090503,7.294828238946218e-09,0.36207113402173874,0.14530215693475124,front_center_mid
7.17,0.0,0.36350535949607343,7.302759493454014e-09,1.5707963267948966,0.36350535949607343,0.3635053631474532,0.0,1.460551898690803e-08,0.9315921068888628,0.0,0.36350535949607343,7.302759493454014e-09,0.36354459983092774,0.14936068668027214,front_center_mid
7.18,0.0,0.3650511738019183,7.311857718598042e-09,1.5707963267948966,0.3650511738019183,0.36505117745784726,0.0,1.4623715437196086e-08,0.9309874545373,0.0,0.3650511738019183,7.311857718598042e-09,0.3650583477553442,0.1527181508356401,front_center_mid
7.19,0.0,0.3665977752633849,7.3203876076416896e-09,1.5707963267948966,0.3665977752633849,0.3665977789235787,0.0,1.464077521528338e-08,0.9303795307141794,0.0,0.3665977752633849,7.3203876076416896e-09,0.36659896284764054,0.15444878869166068,front_center_mid
7.2,0.0,0.36814549430629384,7.3274576844761024e-09,1.5707963267948966,0.36814549430629384,0.3681454979700228,0.0,1.4654915368952207e-08,0.9297681942408949,0.0,0.36814549430629384,7.3274576844761024e-09,0.3681473235291774,0.15493443186275768,front_center_mid
7.21,0.0,0.3696950113705322,7.3324367047987065e-09,1.5707963267948966,0.3696950113705322,0.3696950150367505,0.0,1.4664873409597415e-08,0.9291531620608855,0.0,0.3696950113705322,7.3324367047987065e-09,0.3696976514848957,0.15516527906107025,front_center_mid
7.22,0.0,0.37124716290375775,7.335078946207142e-09,1.5707963267948966,0.37124716290375775,0.3712471665712972,0.0,1.4670157892414286e-08,0.9285340834002329,0.0,0.37124716290375775,7.335078946207142e-09,0.3712506291103988,0.15546503749730156,front_center_mid
7.23,0.0,0.37280281358050965,7.3355745881344295e-09,1.5707963267948966,0.37280281358050965,0.37280281724829695,0.0,1.467114917626886e-08,0.9279105895432253,0.0,0.37280281358050965,7.3355745881344295e-09,0.3728069522348417,0.15582793961240182,front_center_mid
7.24,0.0,0.37436266339090024,7.3345100549485925e-09,1.5707963267948966,0.37436266339090024,0.3743626670581553,0.0,1.4669020109897187e-08,0.9272823713728582,0.0,0.37436266339090024,7.3345100549485925e-09,0.37436718790264684,0.1562355093365192,front_center_mid
7.25,0.0,0.375927109928509,7.332755191253666e-09,1.5707963267948966,0.375927109928509,0.37592711359488656,0.0,1.4665510382507334e-08,0.9266492367777566,0.0,0.375927109928509,7.332755191253666e-09,0.3759316624215721,0.15666023184655042,front_center_mid
7.26,0.0,0.37749618970955734,7.331291589968627e-09,1.5707963267948966,0.37749618970955734,0.3774961933752031,0.0,1.4662583179937255e-08,0.9260111374895907,0.0,0.37749618970955734,7.331291589968627e-09,0.37750039253957784,0.15707097393761194,front_center_mid
7.2700000000000005,0.0,0.3790695354983843,7.331026300092337e-09,1.5707963267948966,0.3790695354983843,0.37906953916389735,0.0,1.4662052600184676e-08,0.9253681901043709,0.0,0.3790695354983843,7.331026300092337e-09,0.37907308190032435,0.15743889249104637,front_center_mid
7.28,0.0,0.3806464641705383,7.3326253071173936e-09,1.5707963267948966,0.3806464641705383,0.38064646783685085,0.0,1.4665250614234789e-08,0.9247206439322457,0.0,0.3806464641705383,7.3326253071173936e-09,0.38064917038939877,0.15774249805053098,front_center_mid
7.29,0.0,0.38222611019463293,7.3363884646833815e-09,1.5707963267948966,0.38222611019463293,0.3822261138628271,0.0,1.4672776929366765e-08,0.9240688289762187,0.0,0.38222611019463293,7.3363884646833815e-09,0.38222793186133497,0.15797197311773759,front_center_mid
7.3,0.0,0.38380755237388103,7.342195651828596e-09,1.5707963267948966,0.38380755237388103,0.38380755604497874,0.0,1.4684391303657194e-08,0.9234131051380906,0.0,0.38380755237388103,7.342195651828596e-09,0.3838086098517535,0.1581310109512596,front_center_mid
7.3100000000000005,0.0,0.3853899970692382,7.349528952437856e-09,1.5707963267948966,0.3853899970692382,0.3853900007440026,0.0,1.4699057904875714e-08,0.9227537863151647,0.0,0.3853899970692382,7.349528952437856e-09,0.38539055208036016,0.1582356374153937,front_center_mid
7.32,0.0,0.386972925450477,7.35756568095766e-09,1.5707963267948966,0.386972925450477,0.38697292912925985,0.0,1.4715131361915321e-08,0.9220910773715899,0.0,0.386972925450477,7.35756568095766e-09,0.3869733226000614,0.15831159464768374,front_center_mid
7.33,0.0,0.38855617531357145,7.365330035763866e-09,1.5707963267948966,0.38855617531357145,0.38855617899623635,0.0,1.4730660071527734e-08,0.921425036899741,0.0,0.38855617531357145,7.365330035763866e-09,0.38855678397331384,0.15839024868097573,front_center_mid
7.34,0.0,0.39013996279313934,7.371877092358836e-09,1.5707963267948966,0.39013996279313934,0.39013996647907784,0.0,1.4743754184717673e-08,0.9207555644316073,0.0,0.39013996279313934,7.371877092358836e-09,0.3901411275736809,0.15850201544358178,front_center_mid
7.3500000000000005,0.0,0.3917248592401432,7.376475698466292e-09,1.5707963267948966,0.3917248592401432,0.39172486292838105,0.0,1.4752951396932585e-08,0.9200824064469932,0.0,0.3917248592401432,7.376475698466292e-09,0.39172682428218547,0.15867015520103778,front_center_mid
7.36,0.0,0.39331171507107365,7.378750219697573e-09,1.5707963267948966,0.39331171507107365,0.39331171876044885,0.0,1.4757500439395148e-08,0.9194051853170344,0.0,0.39331171507107365,7.378750219697573e-09,0.39331453067770167,0.15890721042313427,front_center_mid
7.37,0.0,0.3949014089929994,7.378757622853259e-09,1.5707963267948966,0.3949014089929994,0.3949014126823782,0.0,1.475751524570652e-08,0.9187235042031654,0.0,0.3949014089929994,7.378757622853259e-09,0.39490496849064816,0.1592120577458389,front_center_mid
7.38,0.0,0.39649470729115266,7.376975764260195e-09,1.5707963267948966,0.39649470729115266,0.39649471097964045,0.0,1.4753951528520392e-08,0.9180370074730664,0.0,0.39649470729115266,7.376975764260195e-09,0.39649877183261845,0.15956917574449503,front_center_mid
7.390000000000001,0.0,0.39809215185787183,7.374207531636875e-09,1.5707963267948966,0.39809215185787183,0.3980921555449755,0.0,1.4748415063273752e-08,0.9173454303746048,0.0,0.39809215185787183,7.374207531636875e-09,0.39809635200553806,0.1599526609712909,front_center_mid
7.4,0.0,0.3996938759499947,7.3714253239657444e-09,1.5707963267948966,0.3996938759499947,0.3996938796357073,0.0,1.474285064793149e-08,0.9166486816267562,0.0,0.3996938759499947,7.3714253239657444e-09,0.39969782505204426,0.1603315200430777,front_center_mid
7.41,0.0,0.4012996159356716,7.3695842035907826e-09,1.5707963267948966,0.4012996159356716,0.4012996196204637,0.0,1.4739168407181567e-08,0.915946842480437,0.0,0.4012996159356716,7.3695842035907826e-09,0.4013029824063996,0.16067481032191466,front_center_mid
7.42,0.0,0.4029087742255306,7.369444073742236e-09,1.5707963267948966,0.4029087742255306,0.4029087779102526,0.0,1.4738888147484473e-08,0.9152401431602966,0.0,0.4029087742255306,7.369444073742236e-09,0.40291132125848256,0.16095777610592443,front_center_mid
7.43,0.0,0.4045204940629293,7.371427881976758e-09,1.5707963267948966,0.4045204940629293,0.40452049774864307,0.0,1.4742855763953517e-08,0.9145289333220046,0.0,0.4045204940629293,7.371427881976758e-09,0.4045221379285181,0.16116672156427647,front_center_mid
7.44,0.0,0.40613384611828657,7.375545553576265e-09,1.5707963267948966,0.40613384611828657,0.4061338498060593,0.0,1.4751091107152532e-08,0.9138136019107879,0.0,0.40613384611828657,7.375545553576265e-09,0.4061346556897681,0.1613010284507832,front_center_mid
7.45,0.0,0.40774795930017244,7.381392802624266e-09,1.5707963267948966,0.40774795930017244,0.4077479629908688,0.0,1.4762785605248533e-08,0.9130945195797339,0.0,0.40774795930017244,7.381392802624266e-09,0.40774815849753376,0.16137323369415368,front_center_mid
7.46,0.0,0.40936220474192153,7.388222408503945e-09,1.5707963267948966,0.40936220474192153,0.4093622084360328,0.0,1.4776444817007891e-08,0.9123719555799779,0.0,0.40936220474192153,7.388222408503945e-09,0.40936212036365116,0.15752753225049543,front_center_mid
7.47,0.0,0.4109762882643589,7.395082456892465e-09,1.5707963267948966,0.4109762882643589,0.4109762919619001,0.0,1.4790164913784932e-08,0.911646033548356,0.0,0.4109762882643589,7.395082456892465e-09,0.41089870914254367,0.1461330409561895,front_center_mid
7.48,0.0,0.41259030339351643,7.400994640630434e-09,1.5707963267948966,0.41259030339351643,0.4125903070940138,0.0,1.4801989281260869e-08,0.9109167039557711,0.0,0.41259030339351643,7.400994640630434e-09,0.41228478118277495,0.13475601480205934,front_center_mid
7.49,0.0,0.4138167900127489,7.404797622915491e-09,1.5707963267948966,0.4138167900127489,0.4138167937151477,0.0,1.4809595245830984e-08,0.9103601838303037,0.0,0.4138167900127489,7.404797622915491e-09,0.41359382943858486,0.13052059292249785,front_center_mid
7.5,0.0,0.41467831950132894,7.407500912020435e-09,1.5707963267948966,0.41467831950132894,0.41467832320507936,0.0,1.4815001824040871e-08,0.9099680716022699,0.0,0.41467831950132894,7.407500912020435e-09,0.4148951930412249,0.1297872111677062,front_center_mid
7.51,0.0,0.4159074460209712,7.410867140683123e-09,1.5707963267948966,0.4159074460209712,0.41590744972640475,0.0,1.4821734281366248e-08,0.9094069476006398,0.0,0.4159074460209712,7.410867140683123e-09,0.416189573661939,0.13300189142178842,front_center_mid
7.5200000000000005,0.0,0.41748310627755925,7.413746638925044e-09,1.5707963267948966,0.41748310627755925,0.4174831099844325,0.0,1.482749327785009e-08,0.9086846845704181,0.0,0.41748310627755925,7.413746638925044e-09,0.4175552308696607,0.14381523791771045,front_center_mid
7.53,0.0,0.41906220649708675,7.415367820609193e-09,1.5707963267948966,0.41906220649708675,0.4190622102047707,0.0,1.4830735641218387e-08,0.9079575249348357,0.0,0.41906220649708675,7.415367820609193e-09,0.4190658784202932,0.15466903398018983,front_center_mid
7.54,0.0,0.4206450760513572,7.4166757738940305e-09,1.5707963267948966,0.4206450760513572,0.420645079759695,0.0,1.4833351547788063e-08,0.9072252862402743,0.0,0.4206450760513572,7.4166757738940305e-09,0.4206486115492645,0.15843533267715648,front_center_mid
7.55,0.0,0.42223155725449146,7.418657306252774e-09,1.5707963267948966,0.42223155725449146,0.4222315609638201,0.0,1.483731461250555e-08,0.9064880098812378,0.0,0.42223155725449146,7.418657306252774e-09,0.4222345850738363,0.1587391028323143,front_center_mid
7.5600000000000005,0.0,0.4238211116658275,7.422153952520969e-09,1.5707963267948966,0.4238211116658275,0.4238211153769045,0.0,1.484430790504194e-08,0.9057459165275559,0.0,0.4238211116658275,7.422153952520969e-09,0.42382339360591076,0.15899001564507742,front_center_mid
7.57,0.0,0.42541297390041877,7.4277082949445096e-09,1.5707963267948966,0.42541297390041877,0.4254129776142729,0.0,1.485541658988902e-08,0.9049993379208637,0.0,0.42541297390041877,7.4277082949445096e-09,0.42541438538673787,0.1591698613751913,front_center_mid
7.58,0.0,0.4270062491574588,7.435464444167866e-09,1.5707963267948966,0.4270062491574588,0.427006252875191,0.0,1.4870928888335734e-08,0.9042486733086634,0.0,0.4270062491574588,7.435464444167866e-09,0.4270067908334146,0.1592743961240456,front_center_mid
7.59,0.0,0.4286000349554928,7.445139212623961e-09,1.5707963267948966,0.4286000349554928,0.42860003867806235,0.0,1.4890278425247924e-08,0.9034943331510997,0.0,0.4286000349554928,7.445139212623961e-09,0.4285998733092188,0.1593129306179608,front_center_mid
7.6000000000000005,0.0,0.4301935844878751,7.456073488369435e-09,1.5707963267948966,0.4301935844878751,0.4301935882159118,0.0,1.4912146976738873e-08,0.9027366614165359,0.0,0.4301935844878751,7.456073488369435e-09,0.4301930494457738,0.15930562281313565,front_center_mid
7.61,0.0,0.43178652404484846,7.467353741811252e-09,1.5707963267948966,0.43178652404484846,0.43178652777852533,0.0,1.4934707483622508e-08,0.9019758298609046,0.0,0.43178652404484846,7.467353741811252e-09,0.4317859857654815,0.15928091223834373,front_center_mid
7.62,0.0,0.43337885458319375,7.477978769943808e-09,1.5707963267948966,0.43337885458319375,0.4333788583221832,0.0,1.4955957539887618e-08,0.9012118332557328,0.0,0.43337885458319375,7.477978769943808e-09,0.4333786676905407,0.15927137351015308,front_center_mid
7.63,0.0,0.43497093075599724,7.487052288998456e-09,1.5707963267948966,0.43497093075599724,0.43497093449952334,0.0,1.4974104577996916e-08,0.9004444954561395,0.0,0.43497093075599724,7.487052288998456e-09,0.43497141323568456,0.1593058079826737,front_center_mid
7.640000000000001,0.0,0.43656344458078855,7.493956779801393e-09,1.5707963267948966,0.43656344458078855,0.436563448327767,0.0,1.498791355960279e-08,0.8996734734645434,0.0,0.43656344458078855,7.493956779801393e-09,0.43656478385019415,0.1594030880627706,front_center_mid
7.65,0.0,0.4381573122135946,7.498475384303847e-09,1.5707963267948966,0.4381573122135946,0.4381573159628323,0.0,1.4996950768607698e-08,0.8988983089058287,0.0,0.4381573122135946,7.498475384303847e-09,0.43815947499693997,0.1595704433800499,front_center_mid
7.66,0.0,0.43975337711739665,7.50083523137922e-09,1.5707963267948966,0.43975337711739665,0.4397533808678143,0.0,1.5001670462758443e-08,0.898118570854564,0.0,0.43975337711739665,7.50083523137922e-09,0.43975619271779515,0.1598013215661942,front_center_mid
7.67,0.0,0.44135231031692246,7.501663887741705e-09,1.5707963267948966,0.44135231031692246,0.44135231406775444,0.0,1.5003327775483413e-08,0.8973339056214887,0.0,0.44135231031692246,7.501663887741705e-09,0.44135550142826385,0.16007537458638532,front_center_mid
7.68,0.0,0.44295451936027314,7.501866916625843e-09,1.5707963267948966,0.44295451936027314,0.4429545231112066,0.0,1.500373383325169e-08,0.8965440835666193,0.0,0.44295451936027314,7.501866916625843e-09,0.44295770020952285,0.16036374887820892,front_center_mid
7.69,0.0,0.4445599881331322,7.50244822693706e-09,1.5707963267948966,0.4445599881331322,0.4445599918843563,0.0,1.5004896453874122e-08,0.8957490814681695,0.0,0.4445599881331322,7.50244822693706e-09,0.44456277640582803,0.1606348476710845,front_center_mid
7.7,0.0,0.44616830611988983,7.504323544142035e-09,1.5707963267948966,0.44616830611988983,0.44616830987205164,0.0,1.5008647088284072e-08,0.8949490726371575,0.0,0.44616830611988983,7.504323544142035e-09,0.44617039716294454,0.16085940448371527,front_center_mid
7.71,0.0,0.44777875809892237,7.508149069648635e-09,1.5707963267948966,0.44777875809892237,0.4477787618529969,0.0,1.5016298139297274e-08,0.89414438643621,0.0,0.44777875809892237,7.508149069648635e-09,0.44777996449550234,0.16101656920758378,front_center_mid
7.72,0.0,0.4493904141025052,7.51419888870629e-09,1.5707963267948966,0.4493904141025052,0.44939041785960454,0.0,1.5028397777412584e-08,0.8933354665033617,0.0,0.4493904141025052,7.51419888870629e-09,0.4493907285470962,0.16109773748085865,front_center_mid
7.73,0.0,0.45100235602306227,7.522317437193516e-09,1.5707963267948966,0.45100235602306227,0.45100235978422093,0.0,1.5044634874387035e-08,0.8925227587359591,0.0,0.45100235602306227,7.522317437193516e-09,0.4510019192451195,0.16110753229344466,front_center_mid
7.74,0.0,0.4526138083911012,7.531945557400682e-09,1.5707963267948966,0.4526138083911012,0.45261381215707397,0.0,1.5063891114801367e-08,0.8917066448410618,0.0,0.4526138083911012,7.531945557400682e-09,0.4526128791929651,0.16106344871029132,front_center_mid
7.75,0.0,0.45422425961000634,7.542222098451156e-09,1.5707963267948966,0.45422425961000634,0.4542242633811174,0.0,1.5084444196902315e-08,0.8908873789552422,0.0,0.45422425961000634,7.542222098451156e-09,0.45422318821932534,0.16099290331591798,front_center_mid
7.76,0.0,0.45583355783815055,7.552142649722465e-09,1.5707963267948966,0.45583355783815055,0.4558335616142219,0.0,1.5104285299444933e-08,0.8900650355724652,0.0,0.45583355783815055,7.552142649722465e-09,0.45583273725928347,0.16092767106982708,front_center_mid
7.7700000000000005,0.0,0.45744195923430614,7.56074932998609e-09,1.5707963267948966,0.45744195923430614,0.45744196301468065,0.0,1.5121498659972183e-08,0.889239480641677,0.0,0.45744195923430614,7.56074932998609e-09,0.4574417416407219,0.16089809074996408,front_center_mid
7.78,0.0,0.459050101222853,7.567315607374595e-09,1.5707963267948966,0.459050101222853,0.4590501050065108,0.0,1.5134631214749194e-08,0.8884103807178799,0.0,0.459050101222853,7.567315607374595e-09,0.45905069907428275,0.16092733446352037,front_center_mid
7.79,0.0,0.4606588302982933,7.571488483199759e-09,1.5707963267948966,0.4606588302982933,0.46065883408403757,0.0,1.514297696639952e-08,0.8875772879407224,0.0,0.4606588302982933,7.571488483199759e-09,0.4606602883299923,0.1610269121398472,front_center_mid
7.8,0.0,0.4622690467778108,7.573361870487497e-09,1.5707963267948966,0.4622690467778108,0.4622690505644918,0.0,1.5146723740974997e-08,0.8867397185144772,0.0,0.4622690467778108,7.573361870487497e-09,0.4622712373170797,0.16119387473396418,front_center_mid
7.8100000000000005,0.0,0.4638815041166983,7.573455856547649e-09,1.5707963267948966,0.4638815041166983,0.46388150790342625,0.0,1.51469117130953e-08,0.8858972571006357,0.0,0.4638815041166983,7.573455856547649e-09,0.46388416582467157,0.16158342628838085,front_center_mid
7.82,0.0,0.465496704169743,7.57261535866894e-09,1.5707963267948966,0.465496704169743,0.46549670795605064,0.0,1.5145230717337884e-08,0.8850496135285902,0.0,0.465496704169743,7.57261535866894e-09,0.4655029058428473,0.16257568013211543,front_center_mid
7.83,0.0,0.4671147437608122,7.571844278001221e-09,1.5707963267948966,0.4671147437608122,0.4671147475467343,0.0,1.5143688556002445e-08,0.8841967067125226,0.0,0.4671147437608122,7.571844278001221e-09,0.4671356794273139,0.1642052038053149,front_center_mid
7.84,0.0,0.4687525303891721,7.573355436347688e-09,1.5707963267948966,0.4687525303891721,0.4687525341758498,0.0,1.514671087269538e-08,0.8833295337832582,0.0,0.4687525303891721,7.573355436347688e-09,0.4687870099189536,0.16603574575811408,front_center_mid
7.8500000000000005,0.0,0.47043291470014376,7.579545321472247e-09,1.5707963267948966,0.47043291470014376,0.4704329184899164,0.0,1.5159090642944497e-08,0.8824357612691857,0.0,0.47043291470014376,7.579545321472247e-09,0.47045639434247616,0.16780489550399513,front_center_mid
