frame,FB,LR,height,spread,cy_speed,cx,cy,cz
679,-0.554626651872399,-8.703432419210344e-11,0.0,1.2213909710902275,0.39211964614159767,-8.703432419210344e-11,-0.554626651872399,0.0
680,-0.5506921443149366,5.031436933755629e-10,0.0,1.2224482597217157,0.39277830020606475,5.031436933755629e-10,-0.5506921443149366,0.0
681,-0.5467710858682777,5.9424951626141365e-09,0.0,1.2234883788427022,0.3629527147635814,5.9424951626141365e-09,-0.5467710858682777,0.0
682,-0.543433090019665,3.7603043456790886e-09,0.0,1.224361961516469,0.2977184414035716,3.7603043456790886e-09,-0.543433090019665,0.0
683,-0.5408167170402063,1.911689140321471e-09,0.0,1.2250380471116848,0.2533837252714721,1.911689140321471e-09,-0.5408167170402063,0.0
684,-0.5383654155142356,7.510385258147068e-09,0.0,1.2256654843023511,0.245671668304287,7.510385258147068e-09,-0.5383654155142356,0.0
685,-0.5359032836741205,3.350919652866935e-09,0.0,1.2262904228606752,0.24669188929399843,3.350919652866935e-09,-0.5359032836741205,0.0
686,-0.5334315777283556,-8.389400285579995e-13,0.0,1.2269124980716226,0.24757858965060997,-8.389400285579995e-13,-0.5334315777283556,0.0
687,-0.5309517118811083,1.579320785261018e-09,0.0,1.2275312970934906,0.24833165094394483,1.579320785261018e-09,-0.5309517118811083,0.0
688,-0.5284649447094767,4.566300559893932e-09,0.0,1.2281464589223536,0.24897965674649525,4.566300559893932e-09,-0.5284649447094767,0.0
689,-0.5259721187461784,6.421299048042783e-09,0.0,1.2287577504506593,0.2495728458683788,6.421299048042783e-09,-0.5259721187461784,0.0
690,-0.5234734877921091,3.54353524301132e-09,0.0,1.2293650820285942,0.25017009646220445,3.54353524301132e-09,-0.5234734877921091,0.0
691,-0.5209687168169344,1.0842998166005202e-09,0.0,1.2299684977509306,0.25082727412049644,1.0842998166005202e-09,-0.5209687168169344,0.0
692,-0.5184569423096992,-3.2219721335380314e-09,0.0,1.2305681705989249,0.25159300242317273,-3.2219721335380314e-09,-0.5184569423096992,0.0
693,-0.5159368567684709,4.083441362823237e-10,0.0,1.2311643766207097,0.25251056422222473,4.083441362823237e-10,-0.5159368567684709,0.0
694,-0.5134067310252547,2.3720788111525337e-09,0.0,1.231757473576844,0.2594406247662717,2.3720788111525337e-09,-0.5134067310252547,0.0
695,-0.5107480442731455,-1.261696580545646e-09,0.0,1.2323756191494106,0.2772226765675678,-1.261696580545646e-09,-0.5107480442731455,0.0
696,-0.5078622774939033,-3.126695347077657e-09,0.0,1.2330411575683995,0.29418723175555495,-3.126695347077657e-09,-0.5078622774939033,0.0
697,-0.5048642996380344,-4.923671470535851e-10,0.0,1.2337256522445212,0.3005889967045705,-4.923671470535851e-10,-0.5048642996380344,0.0
698,-0.5018504975598119,3.5171560108793187e-10,0.0,1.2344060472155092,0.3021190268711116,3.5171560108793187e-10,-0.5018504975598119,0.0
699,-0.49882191910061213,-3.942911885879141e-09,0.0,1.235082002844736,0.3035213880380555,-3.942911885879141e-09,-0.49882191910061213,0.0
700,-0.4957800697990508,8.87195872323332e-11,0.0,1.2357530876096683,0.3047590480468737,8.87195872323332e-11,-0.4957800697990508,0.0
701,-0.49272673813967466,1.9352435209896157e-09,0.0,1.2364188175861035,0.3058276432537754,1.9352435209896157e-09,-0.49272673813967466,0.0
702,-0.4896635169339753,1.853235065407688e-09,0.0,1.2370787851673277,0.3067542403106194,1.853235065407688e-09,-0.4896635169339753,0.0
703,-0.48659165333346227,4.639614581414264e-09,0.0,1.2377326567323412,0.30758637599665184,4.639614581414264e-09,-0.48659165333346227,0.0
704,-0.48351178941404227,7.559459169748095e-10,0.0,1.2383802402072224,0.3083979911814999,7.559459169748095e-10,-0.48351178941404227,0.0
705,-0.4804236935098323,-7.093175047323541e-09,0.0,1.2390215443117067,0.30926487672245095,-7.093175047323541e-09,-0.4804236935098323,0.0
706,-0.47732649187959325,-7.232347221108881e-09,0.0,1.239656688580906,0.31024786914249647,-7.232347221108881e-09,-0.47732649187959325,0.0
707,-0.47421873612698234,-1.6973497607430943e-09,0.0,1.2402859062405496,0.31139076132123966,-1.6973497607430943e-09,-0.47421873612698234,0.0
708,-0.47109867665316846,1.5030860445186534e-09,0.0,1.2409094729573944,0.31270656355665283,1.5030860445186534e-09,-0.47109867665316846,0.0
709,-0.4679646048558493,2.554745526239799e-09,0.0,1.2415276427326967,0.31417258388841685,2.554745526239799e-09,-0.4679646048558493,0.0
710,-0.4648152249754001,7.576341221060545e-10,0.0,1.2421405630875524,0.3157346861303423,7.576341221060545e-10,-0.4648152249754001,0.0
711,-0.46164991113324244,3.647905699732945e-09,0.0,1.2427482461994406,0.31732160474538806,3.647905699732945e-09,-0.46164991113324244,0.0
712,-0.45846879288049236,4.301316192112381e-09,0.0,1.2433505576921928,0.31885514984034413,4.301316192112381e-09,-0.45846879288049236,0.0
713,-0.45527280813643556,4.746307791236859e-10,0.0,1.2439472062476937,0.3202675832742169,4.746307791236859e-10,-0.45527280813643556,0.0
714,-0.452063441215008,-3.9304742793788705e-09,0.0,1.244537821824435,0.3211995730567213,-3.9304742793788705e-09,-0.452063441215008,0.0
715,-0.44884881667530113,-1.213926681398192e-09,0.0,1.245120831249568,0.3115700358977902,-1.213926681398192e-09,-0.44884881667530113,0.0
716,-0.4458320404970522,1.3641165974576097e-10,0.0,1.2456597458325147,0.2872731803153228,1.3641165974576097e-10,-0.4458320404970522,0.0
717,-0.4431033530689947,1.1114791309552174e-09,0.0,1.2461400583185491,0.2683551165458792,1.1114791309552174e-09,-0.4431033530689947,0.0
718,-0.44046493816613463,7.657849743214484e-09,0.0,1.246598396766201,0.2640523082733659,7.657849743214484e-09,-0.44046493816613463,0.0
719,-0.43782230690352736,1.1650604370139206e-09,0.0,1.2470517032876516,0.264505245849192,1.1650604370139206e-09,-0.43782230690352736,0.0
720,-0.4351748332491508,-7.248370847978691e-09,0.0,1.2475000647592684,0.2650461506950086,-7.248370847978691e-09,-0.4351748332491508,0.0
721,-0.4325213838896272,-1.1882705930332804e-09,0.0,1.2479436390255527,0.265712943151164,-1.1882705930332804e-09,-0.4325213838896272,0.0
722,-0.4298605743861275,1.433651697357874e-09,0.0,1.2483826127084547,0.2665266834148028,1.433651697357874e-09,-0.4298605743861275,0.0
723,-0.42719085022133113,-6.986015099741394e-10,0.0,1.24881720607206,0.26748025200220293,-6.986015099741394e-10,-0.42719085022133113,0.0
724,-0.42451096934608346,-5.045343254295176e-09,0.0,1.2492475621351031,0.26853285757303946,-5.045343254295176e-09,-0.42451096934608346,0.0
725,-0.42182019306987034,-1.1364081897724532e-10,0.0,1.2496737356360932,0.2696262158120799,-1.1364081897724532e-10,-0.42182019306987034,0.0
726,-0.41911844502984186,5.208324715955115e-09,0.0,1.2500956774389658,0.2706920876036495,5.208324715955115e-09,-0.41911844502984186,0.0
727,-0.41640635131779735,-2.395917242381529e-09,0.0,1.2505132171643065,0.27167118133291646,-2.395917242381529e-09,-0.41640635131779735,0.0
728,-0.41368502140318353,8.311279442452246e-11,0.0,1.25092612544583,0.2725202742234062,8.311279442452246e-11,-0.41368502140318353,0.0
729,-0.41095594583332923,3.572763251913358e-09,0.0,1.2513341265366786,0.27321504644344796,3.572763251913358e-09,-0.41095594583332923,0.0
730,-0.40822072047431457,3.613639998345519e-09,0.0,1.2517369382726085,0.27376428199961667,3.613639998345519e-09,-0.40822072047431457,0.0
731,-0.4054806601933369,6.567539290180946e-10,0.0,1.252134343588777,0.2742034611552424,6.567539290180946e-10,-0.4054806601933369,0.0
732,-0.4027366512512097,-2.2726442949760894e-09,0.0,1.2525261920888213,0.2745824041492845,-2.2726442949760894e-09,-0.4027366512512097,0.0
733,-0.3999890121103512,1.6548300507679414e-09,0.0,1.2529124118288009,0.27496617733913375,1.6548300507679414e-09,-0.3999890121103512,0.0
734,-0.39723732770442705,2.9546944335656633e-09,0.0,1.2532930351598088,0.2754224575456099,2.9546944335656633e-09,-0.39723732770442705,0.0
735,-0.394480562959439,1.4763857913990819e-09,0.0,1.2536681842425916,0.2760044098758324,1.4763857913990819e-09,-0.394480562959439,0.0
736,-0.3917172395069104,6.51733111922681e-11,0.0,1.2540380380618479,0.27673838452841604,6.51733111922681e-11,-0.3917172395069104,0.0
737,-0.3889457952688707,-1.5385836493742033e-09,0.0,1.2544027560957671,0.2776177397545071,-1.5385836493742033e-09,-0.3889457952688707,0.0
738,-0.38616488471182026,-6.785812467491326e-10,0.0,1.2547624575353404,0.27861178845791923,-6.785812467491326e-10,-0.38616488471182026,0.0
739,-0.3833735594997123,7.005815372274071e-10,0.0,1.2551172079781685,0.2796671416945923,7.005815372274071e-10,-0.3833735594997123,0.0
740,-0.3805715418779284,2.2351543393916984e-09,0.0,1.2554669669583538,0.2807180428725825,2.2351543393916984e-09,-0.3805715418779284,0.0
741,-0.37775919864226065,2.8460504508664997e-09,0.0,1.2558116315130803,0.2816963189720689,2.8460504508664997e-09,-0.37775919864226065,0.0
742,-0.37493761549848703,1.7942616281629853e-09,0.0,1.2561510032734637,0.2825470277489306,1.7942616281629853e-09,-0.37493761549848703,0.0
743,-0.37210825808728204,-7.612300234605129e-10,0.0,1.256484851275256,0.28324496397973964,-7.612300234605129e-10,-0.37210825808728204,0.0
744,-0.36927271621889224,1.501068158660246e-09,0.0,1.256812950819136,0.2837867230899571,1.501068158660246e-09,-0.36927271621889224,0.0
745,-0.3664325236254829,1.3218559580252531e-10,0.0,1.2571350872844318,0.28419706003708634,1.3218559580252531e-10,-0.3664325236254829,0.0
746,-0.3635887750181505,-1.2528511561527012e-09,0.0,1.257451116586089,0.28452770158908514,-1.2528511561527012e-09,-0.3635887750181505,0.0
747,-0.3607419695937012,4.484566384910238e-09,0.0,1.257760967878325,0.2848415877271915,4.484566384910238e-09,-0.3607419695937012,0.0
748,-0.3578919432636067,8.269764706358984e-09,0.0,1.2580646352759262,0.2851950604540521,8.269764706358984e-09,-0.3578919432636067,0.0
749,-0.35503806838462015,5.458781759948295e-09,0.0,1.2583621700976297,0.2819020016196577,5.458781759948295e-09,-0.35503806838462015,0.0
750,-0.3522539032312135,-5.8600745367343166e-09,0.0,1.2586462093395638,0.27214057876073783,-5.8600745367343166e-09,-0.3522539032312135,0.0
751,-0.3495952568094054,-7.081046082824116e-09,0.0,1.2589117594087929,0.26336687713504614,-7.081046082824116e-09,-0.3495952568094054,0.0
752,-0.3469865656885126,1.1405820177223802e-09,0.0,1.259166865746258,0.26128620319299245,1.1405820177223802e-09,-0.3469865656885126,0.0
753,-0.34436953274554555,1.6137844949248858e-09,0.0,1.2594173087179303,0.2621443771339521,1.6137844949248858e-09,-0.34436953274554555,0.0
754,-0.34174367814583356,3.232567435951239e-09,0.0,1.2596630800127782,0.2630162398665675,3.232567435951239e-09,-0.34174367814583356,0.0
755,-0.3391092079482142,5.693698013065074e-09,0.0,1.2599041120538448,0.2638355466222708,5.693698013065074e-09,-0.3391092079482142,0.0
756,-0.33646696721338815,7.823779402116315e-10,0.0,1.2601402775098531,0.26455078657713904,7.823779402116315e-10,-0.33646696721338815,0.0
757,-0.3338181922166714,-3.501635092995059e-10,0.0,1.2603714203230891,0.26512940335003954,-3.501635092995059e-10,-0.3338181922166714,0.0
758,-0.33116437914638736,1.5673402575799855e-09,0.0,1.2605973823854901,0.26555924901899564,1.5673402575799855e-09,-0.33116437914638736,0.0
759,-0.3285070072362915,6.425940946019892e-09,0.0,1.2608180133053246,0.2658545376760052,6.425940946019892e-09,-0.3285070072362915,0.0
760,-0.32584728839286725,3.555280236877678e-09,0.0,1.2610331848802168,0.26605998374030215,3.555280236877678e-09,-0.32584728839286725,0.0
761,-0.32318580756148546,-3.859651598325797e-09,0.0,1.2612428520562056,0.26623303801486253,-3.859651598325797e-09,-0.32318580756148546,0.0
762,-0.32052262763257,-4.7012761461573405e-09,0.0,1.2614469940324144,0.2664352994344449,-4.7012761461573405e-09,-0.32052262763257,0.0
763,-0.31785710157279656,-8.84102735465575e-10,0.0,1.261645652052225,0.2667330694530845,-8.84102735465575e-10,-0.31785710157279656,0.0
764,-0.3151879662435083,1.6801127711296715e-09,0.0,1.2618389176675968,0.26716305595378964,1.6801127711296715e-09,-0.3151879662435083,0.0
765,-0.31251384045372077,-2.1024116891865674e-09,0.0,1.2620268477583116,0.26773784465398687,-2.1024116891865674e-09,-0.31251384045372077,0.0
766,-0.3098332093504286,-1.7454631628943673e-09,0.0,1.2622095242445766,0.26844801400121854,-1.7454631628943673e-09,-0.3098332093504286,0.0
767,-0.3071448801736964,-1.2564803641978983e-09,0.0,1.2623869787843254,0.2692505527237793,-1.2564803641978983e-09,-0.3071448801736964,0.0
768,-0.304448198295953,1.7936147567176874e-09,0.0,1.262559203404246,0.2700888046270583,1.7936147567176874e-09,-0.304448198295953,0.0
769,-0.30174310408115523,1.8518312994153519e-09,0.0,1.2627261643801602,0.27089500562646196,1.8518312994153519e-09,-0.30174310408115523,0.0
770,-0.29903029818342375,-3.670543868850018e-10,0.0,1.26288776187866,0.2716056571747977,-3.670543868850018e-10,-0.29903029818342375,0.0
771,-0.2963109909376593,1.7545170871713367e-10,0.0,1.263043871807639,0.2721809584150331,1.7545170871713367e-10,-0.2963109909376593,0.0
772,-0.2935866790151231,1.3163650725012133e-09,0.0,1.2631943792460072,0.2726049902704114,1.3163650725012133e-09,-0.2935866790151231,0.0
773,-0.29085889113225105,2.4279138144400747e-09,0.0,1.263339178935824,0.2728869144826701,2.4279138144400747e-09,-0.29085889113225105,0.0
774,-0.2881289407254697,-2.3119763326029386e-09,0.0,1.263478178517179,0.27305879826064194,-2.3119763326029386e-09,-0.2881289407254697,0.0
775,-0.2853977151670382,-2.557049738616257e-09,0.0,1.2636113237934021,0.27317689444611715,-2.557049738616257e-09,-0.2853977151670382,0.0
776,-0.28266540283654734,-1.2474222210734354e-09,0.0,1.2637386057586542,0.27330756589870886,-1.2474222210734354e-09,-0.28266540283654734,0.0
777,-0.27993156384906404,2.3683295879983746e-09,0.0,1.2638600368814332,0.27351228296834396,2.3683295879983746e-09,-0.27993156384906404,0.0
778,-0.27719515717718046,4.132599040751472e-09,0.0,1.2639756444984598,0.27384333556257356,4.132599040751472e-09,-0.27719515717718046,0.0
779,-0.27445469713781256,-1.8386657751889857e-09,0.0,1.2640854770013061,0.27432633907530646,-1.8386657751889857e-09,-0.27445469713781256,0.0
780,-0.27170863039567433,1.200489985198061e-09,0.0,1.264189570680045,0.2749522594628018,1.200489985198061e-09,-0.27170863039567433,0.0
781,-0.26895565194855653,6.913628558535834e-10,0.0,1.264287929452627,0.27568647982235683,6.913628558535834e-10,-0.26895565194855653,0.0
782,-0.2661949007992272,-3.951415528113955e-09,0.0,1.264380537005594,0.27647608553508507,-3.951415528113955e-09,-0.2661949007992272,0.0
783,-0.2634261302378548,9.388705368706951e-10,0.0,1.2644673553174992,0.2756524331175181,9.388705368706951e-10,-0.2634261302378548,0.0
784,-0.26068185213687683,1.842400898510732e-09,0.0,1.2645475219465026,0.27108266914567525,1.842400898510732e-09,-0.26068185213687683,0.0
785,-0.2580044768549413,2.9216042363167105e-09,0.0,1.2646202339654251,0.265908220889588,2.9216042363167105e-09,-0.2580044768549413,0.0
786,-0.2553636877190851,1.5533656583244237e-09,0.0,1.264686543926932,0.2642191575247449,1.5533656583244237e-09,-0.2553636877190851,0.0
787,-0.2527200937044464,2.8908784255321507e-09,0.0,1.2647474026012995,0.2644411509061112,2.8908784255321507e-09,-0.2527200937044464,0.0
788,-0.25007486470096285,3.811193249880773e-09,0.0,1.2648027750775248,0.26455443297131176,3.811193249880773e-09,-0.25007486470096285,0.0
789,-0.2474290050450202,6.56412202371115e-10,0.0,1.2648526285636221,0.2645953350143754,6.56412202371115e-10,-0.2474290050450202,0.0
790,-0.24478295800067534,1.394576065738562e-09,0.0,1.2648969462178148,0.26462800746301085,1.394576065738562e-09,-0.24478295800067534,0.0
791,-0.24213644489575997,-5.106911726837637e-09,0.0,1.2649357364616753,0.2647178954668927,-5.106911726837637e-09,-0.24213644489575997,0.0
792,-0.2394886000913375,-6.277090625061987e-09,0.0,1.2649690092883359,0.2649162846284303,-6.277090625061987e-09,-0.2394886000913375,0.0
793,-0.23683811920319137,4.754743265777961e-10,0.0,1.2649967623627867,0.26525668926374035,4.754743265777961e-10,-0.23683811920319137,0.0
794,-0.23418346630606268,6.14649869890016e-09,0.0,1.2650189942377996,0.26574294441119584,6.14649869890016e-09,-0.23418346630606268,0.0
795,-0.23152326031496745,-2.289618827866491e-09,0.0,1.2650356931182598,0.26634583626065633,-2.289618827866491e-09,-0.23152326031496745,0.0
796,-0.22885654958084956,-6.530713081431827e-09,0.0,1.2650468166303617,0.2670191080065193,-6.530713081431827e-09,-0.22885654958084956,0.0
797,-0.22618287815483706,2.184885272704662e-09,0.0,1.2650523259164943,0.2677024107417908,2.184885272704662e-09,-0.22618287815483706,0.0
798,-0.22350250136601374,-5.118018231442534e-10,0.0,1.26505218531555,0.26832780358474195,-5.118018231442534e-10,-0.22350250136601374,0.0
799,-0.22081632208314222,-1.090376400281201e-09,0.0,1.2650463505169287,0.26884251414382443,-1.090376400281201e-09,-0.22081632208314222,0.0
800,-0.21812565108313725,3.285272054398547e-09,0.0,1.2650347887034108,0.2692138780066883,3.285272054398547e-09,-0.21812565108313725,0.0
801,-0.21543204452300846,2.357475326064673e-10,0.0,1.2650174866599677,0.269433864534957,2.357475326064673e-10,-0.21543204452300846,0.0
802,-0.2127369737924381,-8.009687912924335e-10,0.0,1.2649944390674264,0.2695226550769897,-8.009687912924335e-10,-0.2127369737924381,0.0
803,-0.21004159142146867,1.6663336821487462e-09,0.0,1.2649656490142969,0.2695231931314962,1.6663336821487462e-09,-0.21004159142146867,0.0
804,-0.2073465099298082,-2.646489138946606e-10,0.0,1.2649311229154903,0.2694945084118605,-2.646489138946606e-10,-0.2073465099298082,0.0
805,-0.20465170125323146,-3.890599176159526e-09,0.0,1.264890857916481,0.2695015672019102,-3.890599176159526e-09,-0.20465170125323146,0.0
806,-0.20195647858576998,2.2496521312476148e-09,0.0,1.264844841331584,0.2696060575446385,2.2496521312476148e-09,-0.20195647858576998,0.0
807,-0.19925958010233868,5.471576303150982e-09,0.0,1.2647930504743619,0.26984986228432706,5.471576303150982e-09,-0.19925958010233868,0.0
808,-0.19655948134008344,7.113571953709652e-10,0.0,1.264735442756687,0.27024319210414427,7.113571953709652e-10,-0.19655948134008344,0.0
809,-0.1938547162602558,-3.3802667886995152e-09,0.0,1.2646719601837655,0.2707669500988025,-3.3802667886995152e-09,-0.1938547162602558,0.0
810,-0.1911441423381074,-3.476177123928892e-09,0.0,1.2646025352018284,0.2713777494888103,-3.476177123928892e-09,-0.1911441423381074,0.0
811,-0.1884271612704796,2.5415047844035143e-09,0.0,1.2645271103043068,0.27201616585908195,2.5415047844035143e-09,-0.1884271612704796,0.0
812,-0.18570381902092575,2.498162343655963e-09,0.0,1.2644456503846893,0.27261777867831904,2.498162343655963e-09,-0.18570381902092575,0.0
813,-0.1829748056969132,-2.5657294067116254e-09,0.0,1.2643581377828326,0.2731213341341382,-2.5657294067116254e-09,-0.1829748056969132,0.0
814,-0.180241392338243,7.147183400668666e-10,0.0,1.2642645741316334,0.27348432619725693,7.147183400668666e-10,-0.180241392338243,0.0
815,-0.17750511917296807,-8.801244733014357e-10,0.0,1.2641649863550135,0.2736928098732966,-8.801244733014357e-10,-0.17750511917296807,0.0
816,-0.17476753614077706,-8.99810409515922e-09,0.0,1.2640594184981124,0.27376021075175283,-8.99810409515922e-09,-0.17476753614077706,0.0
817,-0.17202991495793302,-3.2020663343068634e-09,0.0,1.2639479197216932,0.2748178327534795,-3.2020663343068634e-09,-0.17202991495793302,0.0
818,-0.16927117948570747,8.094238057587688e-09,0.0,1.2638292644488145,0.27916248212530304,8.094238057587688e-09,-0.16927117948570747,0.0
819,-0.16644666531542696,3.775161516728076e-09,0.0,1.2637006458006326,0.28476315069167757,3.775161516728076e-09,-0.16644666531542696,0.0
820,-0.16357591647187392,-2.8203341884136535e-09,0.0,1.2635628528029845,0.2871815964170993,-2.8203341884136535e-09,-0.16357591647187392,0.0
821,-0.16070303338708497,-1.4912742707373638e-09,0.0,1.263418391936635,0.2874060416484081,-1.4912742707373638e-09,-0.16070303338708497,0.0
822,-0.15782779563890575,-2.4413826515967685e-09,0.0,1.2632672450082485,0.2877236648785336,-2.4413826515967685e-09,-0.15782779563890575,0.0
823,-0.1549485600895143,-6.375849570527947e-09,0.0,1.2631093055262022,0.28819159752273005,-6.375849570527947e-09,-0.1549485600895143,0.0
824,-0.15206396368845115,-2.421424116771931e-09,0.0,1.2629444653561919,0.28876811113041634,-2.421424116771931e-09,-0.15206396368845115,0.0
825,-0.14917319786690597,3.1788626730921976e-09,0.0,1.262772628803559,0.289393191401105,3.1788626730921976e-09,-0.14917319786690597,0.0
826,-0.14627609986042905,5.762236243711527e-10,0.0,1.2625937438545463,0.2899998943143356,5.762236243711527e-10,-0.14627609986042905,0.0
827,-0.14337319998061926,6.9588583229140966e-09,0.0,1.2624078043809543,0.29051807881606273,6.9588583229140966e-09,-0.14337319998061926,0.0
828,-0.1404657382841078,5.265666014331316e-09,0.0,1.2622148417023,0.2908977133108448,5.265666014331316e-09,-0.1404657382841078,0.0
829,-0.13755524571440236,-1.317329245686949e-09,0.0,1.2620149351776642,0.2911180203135383,-1.317329245686949e-09,-0.13755524571440236,0.0
830,-0.13464337787783703,-3.1661945287808635e-09,0.0,1.2618081792944709,0.291177024329084,-3.1661945287808635e-09,-0.13464337787783703,0.0
831,-0.13173170522782068,-2.792959696851227e-09,0.0,1.2615946763460815,0.2911062900889966,-2.792959696851227e-09,-0.13173170522782068,0.0
832,-0.1288212520760571,-3.3294230150637816e-09,0.0,1.2613745013775093,0.2909653808293111,-3.3294230150637816e-09,-0.1288212520760571,0.0
833,-0.12591239761123446,-4.588883439904379e-09,0.0,1.261147687248098,0.2874169462427023,-4.588883439904379e-09,-0.12591239761123446,0.0
834,-0.12307291315120306,-1.1091041418609393e-09,0.0,1.2609200788775476,0.2750636802630324,-1.1091041418609393e-09,-0.12307291315120306,0.0
835,-0.12041112400597381,1.5112627815838664e-10,0.0,1.2607017202454132,0.26069242923272007,1.5112627815838664e-10,-0.12041112400597381,0.0
836,-0.11785906456654865,3.4986407659864938e-09,0.0,1.260487624487081,0.25524598852191827,3.4986407659864938e-09,-0.11785906456654865,0.0
837,-0.11530620423553545,6.7908530465565775e-09,0.0,1.2602682594382004,0.25546494348633875,6.7908530465565775e-09,-0.11530620423553545,0.0
838,-0.11274976569682188,3.9824412656486174e-09,0.0,1.2600433670817175,0.2558688179166907,3.9824412656486174e-09,-0.11274976569682188,0.0
839,-0.11018882787720163,3.5967307465689657e-09,0.0,1.2598128450550101,0.25633389790207517,3.5967307465689657e-09,-0.11018882787720163,0.0
840,-0.10762308773878038,1.6474360209350891e-09,0.0,1.2595766223181657,0.2568015812727753,1.6474360209350891e-09,-0.10762308773878038,0.0
841,-0.10505279625174613,-5.853988960247136e-09,0.0,1.2593346980408573,0.2572126863953972,-5.853988960247136e-09,-0.10505279625174613,0.0
842,-0.10247883401087243,-7.13068881719181e-10,0.0,1.2590871340925276,0.2575127475511252,-7.13068881719181e-10,-0.10247883401087243,0.0
843,-0.09990254130072362,3.0697672737112214e-09,0.0,1.258834025097617,0.2576718055295524,3.0697672737112214e-09,-0.09990254130072362,0.0
844,-0.09732539790028139,4.081267102051811e-09,0.0,1.258575506557682,0.25768851798508297,4.081267102051811e-09,-0.09732539790028139,0.0
845,-0.09474877094102196,7.527386214345455e-09,0.0,1.258311718927626,0.25758339547558295,7.527386214345455e-09,-0.09474877094102196,0.0
846,-0.09217372999076973,1.793056092491696e-09,0.0,1.2580427721937724,0.25739591669146633,1.793056092491696e-09,-0.09217372999076973,0.0
847,-0.08960085260719264,-5.888394050135304e-09,0.0,1.2577687254538763,0.2571869873219751,-5.888394050135304e-09,-0.08960085260719264,0.0
848,-0.08702999024433022,-4.759300620271745e-09,0.0,1.2574895776061803,0.2570213540156602,-4.759300620271745e-09,-0.08702999024433022,0.0
849,-0.08446042552687943,-5.1180726323707404e-11,0.0,1.2572052626851273,0.2569522830170007,-5.1180726323707404e-11,-0.08446042552687943,0.0
850,-0.08189094458399021,9.528015043613891e-10,0.0,1.2569156438043354,0.2570155931803403,9.528015043613891e-10,-0.08189094458399021,0.0
851,-0.07932011366327263,4.182364232718783e-09,0.0,1.2566205485513389,0.25840564051976544,4.182364232718783e-09,-0.07932011366327263,0.0
852,-0.0767228317735949,3.5360984140808682e-09,0.0,1.256316982598764,0.2650950625724291,3.5360984140808682e-09,-0.0767228317735949,0.0
853,-0.07401821241182405,-1.0088161972454657e-09,0.0,1.2559949797983043,0.275026510411569,-1.0088161972454657e-09,-0.07401821241182405,0.0
854,-0.07122230156536352,-2.1002577454964921e-10,0.0,1.2556558103550883,0.2801468122555245,-2.1002577454964921e-10,-0.07122230156536352,0.0
855,-0.06841527616671356,5.9412771924449714e-09,0.0,1.2553089349066107,0.28089660473032685,5.9412771924449714e-09,-0.06841527616671356,0.0
856,-0.06560436947075698,1.0764994062828492e-08,0.0,1.2549551918855448,0.2812198944295269,1.0764994062828492e-08,-0.06560436947075698,0.0
857,-0.06279087827812302,3.4673694471187844e-09,0.0,1.2545947210726776,0.281397992594945,3.4673694471187844e-09,-0.06279087827812302,0.0
858,-0.059976409618858084,3.070205201183285e-10,0.0,1.2542277099671573,0.2814160823638501,3.070205201183285e-10,-0.059976409618858084,0.0
859,-0.05716255663084602,7.452986561240493e-10,0.0,1.2538543613918187,0.28128751489756576,7.452986561240493e-10,-0.05716255663084602,0.0
860,-0.05435065932090677,-6.001108832087709e-09,0.0,1.2534748522235692,0.2810530175660658,-6.001108832087709e-09,-0.05435065932090677,0.0
861,-0.0515414962795247,-2.7611748998346286e-09,0.0,1.2530892982167494,0.28077613569909565,-2.7611748998346286e-09,-0.0515414962795247,0.0
862,-0.048735136606924856,5.080286746839136e-10,0.0,1.2526977243739594,0.2805249718755981,5.080286746839136e-10,-0.048735136606924856,0.0
863,-0.04593099684201274,1.2539014271339965e-10,0.0,1.2523000607137684,0.2803614882337879,1.2539014271339965e-10,-0.04593099684201274,0.0
864,-0.0431279068422491,2.9867686657247816e-09,0.0,1.2518961437539595,0.28033177502742035,2.9867686657247816e-09,-0.0431279068422491,0.0
865,-0.04032436134146433,2.982099012172057e-10,0.0,1.25148574892899,0.2804546193834495,2.982099012172057e-10,-0.04032436134146433,0.0
866,-0.03751881445458011,-1.8040461347013093e-09,0.0,1.2510686386376058,0.2807206980348337,-1.8040461347013093e-09,-0.03751881445458011,0.0
867,-0.03470994738076766,1.0547900330948323e-09,0.0,1.250644597582353,0.2810922085144607,1.0547900330948323e-09,-0.03470994738076766,0.0
868,-0.03189697028429089,2.7231729649024317e-09,0.0,1.2502134742847806,0.28150593148602576,2.7231729649024317e-09,-0.03189697028429089,0.0
869,-0.029079828751047143,-1.9567056308567032e-09,0.0,1.2497752138680598,0.28189138452057727,-1.9567056308567032e-09,-0.029079828751047143,0.0
870,-0.026259142593879348,-3.911529045108608e-09,0.0,1.249329887350707,0.28218713980988075,-3.911529045108608e-09,-0.026259142593879348,0.0
871,-0.023436085954849528,2.477230087727378e-10,0.0,1.2488776525192622,0.2823488404151975,2.477230087727378e-10,-0.023436085954849528,0.0
872,-0.020612165785575398,9.387964294838014e-10,0.0,1.248418733022041,0.28235233941713844,9.387964294838014e-10,-0.020612165785575398,0.0
873,-0.01778903916650676,1.677373073771804e-09,0.0,1.2479533914623373,0.2822014510676152,1.677373073771804e-09,-0.01778903916650676,0.0
874,-0.014968136764223094,-8.647395022265414e-10,0.0,1.2474818600117932,0.2819314042674076,-8.647395022265414e-10,-0.014968136764223094,0.0
