time_s,cx,cy,cz,theta,bed_FB,FB_group,bed_LR,bed_height,bed_spread,x_lr,y_fb,z_height,cy_smooth,cy_speed,zone,obj_cx,obj_cy,obj_cz,obj_spread
7.38,0.0,0.3964947072911526,7.376975764260195e-09,1.5707963267948966,0.39649513957149757,0.3964947109796404,0.0,1.4753555227509635e-08,0.9180368240020439,0.0,0.3964947072911526,7.376975764260195e-09,0.3964987718326184,0.159569175744495,front_center_mid,0.0,0.47596311323872464,0.0,0.0
7.390000000000001,0.0,0.3980921518578718,7.374207531636875e-09,1.5707963267948966,0.39809261843135235,0.3980921555449755,0.0,1.4748450037064465e-08,0.9173452276523204,0.0,0.3980921518578718,7.374207531636875e-09,0.398096352005538,0.1599526609712909,front_center_mid,0.0,0.47796302452440764,0.0,0.0
7.4,0.0,0.3996938759499947,7.371425323965744e-09,1.5707963267948966,0.3996942847569611,0.3996938796357073,0.0,1.4743303959543161e-08,0.9166484996468394,0.0,0.3996938759499947,7.371425323965744e-09,0.3996978250520442,0.1603315200430777,front_center_mid,0.0,0.4799630368281623,0.0,0.0
7.41,0.0,0.4012996159356716,7.369584203590782e-09,1.5707963267948966,0.4012998989357994,0.4012996196204637,0.0,1.4739950962196532e-08,0.9159467119521524,0.0,0.4012996159356716,7.369584203590782e-09,0.4013029824063996,0.1606748103219146,front_center_mid,0.0,0.4819629794023885,0.0,0.0
7.42,0.0,0.4029087742255306,7.3694440737422365e-09,1.5707963267948966,0.4029088795818687,0.4029087779102526,0.0,1.4739852469672595e-08,0.9152400886277062,0.0,0.4029087742255306,7.3694440737422365e-09,0.4029113212584825,0.1609577761059244,front_center_mid,0.0,0.4839628692803884,0.0,0.0
7.43,0.0,0.4045204940629293,7.371427881976758e-09,1.5707963267948966,0.40452040679479107,0.404520497748643,0.0,1.4743824819477683e-08,0.9145289636307158,0.0,0.4045204940629293,7.371427881976758e-09,0.4045221379285181,0.1611667215642764,front_center_mid,0.0,0.48596289662310727,0.0,0.0
7.44,0.0,0.4061338461182865,7.375545553576265e-09,1.5707963267948966,0.40613357781343556,0.4061338498060593,0.0,1.4751887544825109e-08,0.9138137142314756,0.0,0.4061338461182865,7.375545553576265e-09,0.4061346556897681,0.1613010284507832,front_center_mid,0.0,0.4879628121792141,0.0,0.0
7.45,0.0,0.4077479593001724,7.3813928026242664e-09,1.5707963267948966,0.4077828286479453,0.4077479629908688,0.0,1.476332183694932e-08,0.9130786527045406,0.0,0.4077479593001724,7.3813928026242664e-09,0.4077481584975337,0.1613732336941536,front_center_mid,0.0,0.48996272773992183,0.0,0.0
7.46,0.0,0.4093622047419215,7.388222408503945e-09,1.5707963267948966,0.40944205319486454,0.4093622084360328,0.0,1.4776373732096718e-08,0.912335464532682,0.0,0.4093622047419215,7.388222408503945e-09,0.4093621203636511,0.1575275322504954,front_center_mid,0.0,0.49196275543557844,0.0,0.0
7.47,0.0,0.4109762882643589,7.395082456892465e-09,1.5707963267948966,0.41098028245466384,0.4109762919619001,0.0,1.4788947768384908e-08,0.9116438396410474,0.0,0.4109762882643589,7.395082456892465e-09,0.4108987091425436,0.1461330409561895,front_center_mid,0.0,0.49396264730099587,0.0,0.0
7.48,0.0,0.4125903033935164,7.400994640630434e-09,1.5707963267948966,0.4123569447915636,0.4125903070940138,0.0,1.4800016630052382e-08,0.911022679031885,0.0,0.4125903033935164,7.400994640630434e-09,0.4122847811827749,0.1347560148020593,front_center_mid,0.0,0.49596258523047443,0.0,0.0
7.49,0.0,0.4138167900127489,7.404797622915491e-09,1.5707963267948966,0.4136319599858523,0.4138167937151477,0.0,1.4809259285512643e-08,0.9104450000789277,0.0,0.4138167900127489,7.404797622915491e-09,0.4135938294385848,0.1305205929224978,front_center_mid,0.0,0.4979625968116284,0.0,0.0
7.5,0.0,0.4146783195013289,7.4075009120204354e-09,1.5707963267948966,0.41486743984230523,0.4146783232050793,0.0,1.4816509116890547e-08,0.9098826978998501,0.0,0.4146783195013289,7.4075009120204354e-09,0.4148951930412249,0.1297872111677062,front_center_mid,0.0,0.49996250230878414,0.0,0.0
7.51,0.0,0.4159074460209712,7.410867140683123e-09,1.5707963267948966,0.41612756591997013,0.4159074497264047,0.0,1.4821937940485831e-08,0.9093065901918885,0.0,0.4159074460209712,7.410867140683123e-09,0.416189573661939,0.1330018914217884,front_center_mid,0.0,0.5019624382562086,0.0,0.0
7.52,0.0,0.4174831062775592,7.413746638925044e-09,1.5707963267948966,0.41747841592381346,0.4174831099844325,0.0,1.4826085531681397e-08,0.9086864872045066,0.0,0.4174831062775592,7.413746638925044e-09,0.4175552308696607,0.1438152379177104,front_center_mid,0.0,0.5039623983724228,0.0,0.0
7.53,0.0,0.4190622064970867,7.415367820609193e-09,1.5707963267948966,0.4189877928614554,0.4190622102047707,0.0,1.4829727350365284e-08,0.9079912623972671,0.0,0.4190622064970867,7.415367820609193e-09,0.4190658784202932,0.1546690339801898,front_center_mid,0.0,0.505962357374598,0.0,0.0
7.54,0.0,0.4206450760513572,7.41667577389403e-09,1.5707963267948966,0.42061427344793145,0.420645079759695,0.0,1.4833412417277223e-08,0.9072393098062178,0.0,0.4206450760513572,7.41667577389403e-09,0.4206486115492645,0.1584353326771564,front_center_mid,0.0,0.5079622999984356,0.0,0.0
7.55,0.0,0.4222315572544914,7.418657306252774e-09,1.5707963267948966,0.4222318698087882,0.4222315609638201,0.0,1.483801191814518e-08,0.9064878584344092,0.0,0.4222315572544914,7.418657306252774e-09,0.4222345850738363,0.1587391028323143,front_center_mid,0.0,0.5099622089016258,0.0,0.0
7.56,0.0,0.4238211116658275,7.422153952520969e-09,1.5707963267948966,0.4238212676539163,0.4238211153769045,0.0,1.4845239566752232e-08,0.9057458356117951,0.0,0.4238211116658275,7.422153952520969e-09,0.4238233936059107,0.1589900156450774,front_center_mid,0.0,0.5119622238255345,0.0,0.0
7.57,0.0,0.4254129739004187,7.427708294944508e-09,1.5707963267948966,0.42541295648025995,0.4254129776142729,0.0,1.4856411981991112e-08,0.9049993375897512,0.0,0.4254129739004187,7.427708294944508e-09,0.4254143853867378,0.1591698613751913,front_center_mid,0.0,0.5139621640736511,0.0,0.0
7.58,0.0,0.4270062491574588,7.435464444167866e-09,1.5707963267948966,0.427006038629302,0.427006252875191,0.0,1.4871804736464305e-08,0.9042487651510404,0.0,0.4270062491574588,7.435464444167866e-09,0.4270067908334146,0.1592743961240456,front_center_mid,0.0,0.515962055600609,0.0,0.0
7.59,0.0,0.4286000349554928,7.445139212623961e-09,1.5707963267948966,0.4285996570491491,0.4286000386780623,0.0,1.4890871324238372e-08,0.9034945071837467,0.0,0.4286000349554928,7.445139212623961e-09,0.4285998733092188,0.1593129306179608,front_center_mid,0.0,0.5179620819567791,0.0,0.0
7.6,0.0,0.4301935844878751,7.456073488369435e-09,1.5707963267948966,0.43019313290346006,0.4301935882159118,0.0,1.4912342541126265e-08,0.9027368747172252,0.0,0.4301935844878751,7.456073488369435e-09,0.4301930494457738,0.1593056228131356,front_center_mid,0.0,0.519961997860496,0.0,0.0
7.61,0.0,0.4317865240448484,7.467353741811252e-09,1.5707963267948966,0.4317860779011816,0.4317865277785253,0.0,1.493446061602083e-08,0.9019760452867633,0.0,0.4317865240448484,7.467353741811252e-09,0.4317859857654815,0.1592809122383437,front_center_mid,0.0,0.5219619137579092,0.0,0.0
7.62,0.0,0.4333788545831937,7.477978769943808e-09,1.5707963267948966,0.43337848407760654,0.4333788583221832,0.0,1.4955308785450823e-08,0.9012120166707346,0.0,0.4333788545831937,7.477978769943808e-09,0.4333786676905407,0.159271373510153,front_center_mid,0.0,0.5239619401148103,0.0,0.0
7.63,0.0,0.4349709307559972,7.487052288998456e-09,1.5707963267948966,0.4349707224904378,0.4349709344995233,0.0,1.4973175737008133e-08,0.9004446036548941,0.0,0.4349709307559972,7.487052288998456e-09,0.4349714132356845,0.1593058079826737,front_center_mid,0.0,0.525961831660572,0.0,0.0
7.640000000000001,0.0,0.4365634445807885,7.493956779801393e-09,1.5707963267948966,0.4365634583861518,0.436563448327767,0.0,1.4986884750883494e-08,0.8996734752483243,0.0,0.4365634445807885,7.493956779801393e-09,0.4365647838501941,0.1594030880627706,front_center_mid,0.0,0.5279617719073159,0.0,0.0
7.65,0.0,0.4381573122135946,7.498475384303847e-09,1.5707963267948966,0.4381575180676137,0.4381573159628323,0.0,1.499602377003295e-08,0.89889821626972,0.0,0.4381573122135946,7.498475384303847e-09,0.4381594749969399,0.1595704433800499,front_center_mid,0.0,0.5299617868440515,0.0,0.0
7.66,0.0,0.4397533771173966,7.50083523137922e-09,1.5707963267948966,0.43975373138510243,0.4397533808678143,0.0,1.5001026685106398e-08,0.8981184027805158,0.0,0.4397533771173966,7.50083523137922e-09,0.4397561927177951,0.1598013215661942,front_center_mid,0.0,0.5319616957477904,0.0,0.0
7.67,0.0,0.4413523103169224,7.501663887741705e-09,1.5707963267948966,0.4413527639648095,0.4413523140677544,0.0,1.500308919663244e-08,0.8973336845051164,0.0,0.4413523103169224,7.501663887741705e-09,0.4413555014282638,0.1600753745863853,front_center_mid,0.0,0.533961636160133,0.0,0.0
7.68,0.0,0.4429545193602731,7.501866916625843e-09,1.5707963267948966,0.4429549798997367,0.4429545231112066,0.0,1.500393824965869e-08,0.8965438542203961,0.0,0.4429545193602731,7.501866916625843e-09,0.4429577002095228,0.1603637488782089,front_center_mid,0.0,0.5359615981642378,0.0,0.0
7.69,0.0,0.4445599881331322,7.502448226937061e-09,1.5707963267948966,0.4445603618532911,0.4445599918843563,0.0,1.500550012154741e-08,0.8957488906251487,0.0,0.4445599881331322,7.502448226937061e-09,0.444562776405828,0.1606348476710845,front_center_mid,0.0,0.5379615601596553,0.0,0.0
7.7,0.0,0.4461683061198898,7.504323544142035e-09,1.5707963267948966,0.44616852465685714,0.4461683098720516,0.0,1.500953464513138e-08,0.8949489557426578,0.0,0.4461683061198898,7.504323544142035e-09,0.4461703971629445,0.1608594044837152,front_center_mid,0.0,0.5399615005716993,0.0,0.0
7.71,0.0,0.4477787580989223,7.508149069648635e-09,1.5707963267948966,0.44777877775753655,0.4477787618529969,0.0,1.5017304210480444e-08,0.8941443675449411,0.0,0.4477787580989223,7.508149069648635e-09,0.4477799644955023,0.1610165692075837,front_center_mid,0.0,0.5419614094763784,0.0,0.0
7.72,0.0,0.4493904141025052,7.51419888870629e-09,1.5707963267948966,0.4493902463541149,0.4493904178596045,0.0,1.502933856645396e-08,0.8933355423751201,0.0,0.4493904141025052,7.51419888870629e-09,0.4493907285470962,0.1610977374808586,front_center_mid,0.0,0.5439614244063761,0.0,0.0
7.73,0.0,0.4510023560230622,7.522317437193516e-09,1.5707963267948966,0.45100203424831115,0.4510023597842209,0.0,1.5045336644664945e-08,0.892522914887077,0.0,0.4510023560230622,7.522317437193516e-09,0.4510019192451195,0.1611075322934446,front_center_mid,0.0,0.5459613646651821,0.0,0.0
7.74,0.0,0.4526138083911012,7.531945557400682e-09,1.5707963267948966,0.4526133780667261,0.4526138121570739,0.0,1.5064219898036443e-08,0.8917068600889141,0.0,0.4526138083911012,7.531945557400682e-09,0.4526128791929651,0.1610634487102913,front_center_mid,0.0,0.5479612562108376,0.0,0.0
7.75,0.0,0.4542242596100063,7.542222098451156e-09,1.5707963267948966,0.4542237889464099,0.4542242633811174,0.0,1.5084331474013743e-08,0.8908876196346281,0.0,0.4542242596100063,7.542222098451156e-09,0.4542231882193253,0.1609929033159179,front_center_mid,0.0,0.5499612825624622,0.0,0.0
7.76,0.0,0.4558335578381505,7.552142649722465e-09,1.5707963267948966,0.45583314344155923,0.4558335616142219,0.0,1.5103745158769757e-08,0.8900652523026255,0.0,0.4558335578381505,7.552142649722465e-09,0.4558327372592834,0.160927671069827,front_center_mid,0.0,0.5519611984499995,0.0,0.0
7.77,0.0,0.4574419592343061,7.56074932998609e-09,1.5707963267948966,0.4574416995669766,0.4574419630146806,0.0,1.5120629730378135e-08,0.8892396216488702,0.0,0.4574419592343061,7.56074932998609e-09,0.4574417416407219,0.160898090749964,front_center_mid,0.0,0.5539611143375367,0.0,0.0
7.78,0.0,0.459050101222853,7.567315607374595e-09,1.5707963267948966,0.45905004378929526,0.4590501050065108,0.0,1.5133600443011645e-08,0.8884104192823142,0.0,0.459050101222853,7.567315607374595e-09,0.4590506990742827,0.1609273344635203,front_center_mid,0.0,0.5559611406891612,0.0,0.0
7.79,0.0,0.4606588302982933,7.571488483199759e-09,1.5707963267948966,0.46065898115864723,0.4606588340840375,0.0,1.5141988093507643e-08,0.8875772182138163,0.0,0.4606588302982933,7.571488483199759e-09,0.4606602883299923,0.1610269121398472,front_center_mid,0.0,0.5579610322348167,0.0,0.0
7.8,0.0,0.4622690467778108,7.573361870487497e-09,1.5707963267948966,0.4622678061375298,0.4622690505644918,0.0,1.5145744615455996e-08,0.8867403864358796,0.0,0.4622690467778108,7.573361870487497e-09,0.4622712373170797,0.1611938747339641,front_center_mid,0.0,0.5599609724936229,0.0,0.0
7.81,0.0,0.4638815041166983,7.573455856547649e-09,1.5707963267948966,0.4638761609190606,0.4638815079034262,0.0,1.5145712991593787e-08,0.8859001152105077,0.0,0.4638815041166983,7.573455856547649e-09,0.4638841658246715,0.1615834262883808,front_center_mid,0.0,0.5619609874236206,0.0,0.0
7.82,0.0,0.465496704169743,7.57261535866894e-09,1.5707963267948966,0.46549036994432025,0.4654967079560506,0.0,1.514434600469114e-08,0.8850530341294133,0.0,0.465496704169743,7.57261535866894e-09,0.4655029058428473,0.1625756801321154,front_center_mid,0.0,0.5639608963282995,0.0,0.0
7.83,0.0,0.4671147437608122,7.571844278001221e-09,1.5707963267948966,0.46711965428816155,0.4671147475467343,0.0,1.5144848539137694e-08,0.8841941784677405,0.0,0.4671147437608122,7.571844278001221e-09,0.4671356794273139,0.1642052038053149,front_center_mid,0.0,0.5659608367403436,0.0,0.0
7.84,0.0,0.4687525303891721,7.573355436347688e-09,1.5707963267948966,0.4687693494681851,0.4687525341758498,0.0,1.5149874527364833e-08,0.8833206087020339,0.0,0.4687525303891721,7.573355436347688e-09,0.4687870099189536,0.166035745758114,front_center_mid,0.0,0.567960798735761,0.0,0.0
7.85,0.0,0.4704329147001437,7.579545321472247e-09,1.5707963267948966,0.4704409161857285,0.4704329184899164,0.0,1.5161171850581434e-08,0.8824314261747933,0.0,0.4704329147001437,7.579545321472247e-09,0.4704563943424761,0.1678048955039951,front_center_mid,0.0,0.5699607607398658,0.0,0.0
7.86,0.0,0.472138156574897,7.589589064875797e-09,1.5707963267948966,0.47213203539988924,0.4721381603696916,0.0,1.5179309326032606e-08,0.8815277432421227,0.0,0.472138156574897,7.589589064875797e-09,0.4721431078290335,0.1693258394739938,front_center_mid,0.0,0.5719607011522083,0.0,0.0
7.87,0.0,0.4738436262873557,7.601825235868189e-09,1.5707963267948966,0.4738367620860645,0.4738436300882683,0.0,1.5203530906737872e-08,0.8806126206764233,0.0,0.4738436262873557,7.601825235868189e-09,0.473842911131956,0.1701916740195291,front_center_mid,0.0,0.5739606100559472,0.0,0.0
7.88,0.0,0.4755483111935989,7.615800463679523e-09,1.5707963267948966,0.4755456951664446,0.4755483150014993,0.0,1.523176138068013e-08,0.879690994042239,0.0,0.4755483111935989,7.615800463679523e-09,0.4755469413094241,0.1703503697058961,front_center_mid,0.0,0.575960624992683,0.0,0.0
7.890000000000001,0.0,0.4772515469037847,7.630723231288494e-09,1.5707963267948966,0.47725104029167376,0.4772515507191462,0.0,1.5261472878903904e-08,0.8787670017321896,0.0,0.4772515469037847,7.630723231288494e-09,0.4772499185260739,0.1702326258024494,front_center_mid,0.0,0.5779605652394267,0.0,0.0
7.9,0.0,0.4789530655874839,7.645601926969403e-09,1.5707963267948966,0.47895261654467886,0.478953069410285,0.0,1.5290784779292664e-08,0.8778407589281385,0.0,0.4789530655874839,7.645601926969403e-09,0.4789515938254731,0.1701084708082723,front_center_mid,0.0,0.5799604567851885,0.0,0.0
7.91,0.0,0.4806530426581463,7.659430977907972e-09,1.5707963267948966,0.4806527152463665,0.4806530464878619,0.0,1.5318070195072427e-08,0.8769110449925192,0.0,0.4806530426581463,7.659430977907972e-09,0.4806520879422394,0.1700125483048042,front_center_mid,0.0,0.5819604831420896,0.0,0.0
7.92,0.0,0.4823520027843513,7.671383705951475e-09,1.5707963267948966,0.4823518695885325,0.4823520066200432,0.0,1.5341753062024874e-08,0.8759775632446395,0.0,0.4823520027843513,7.671383705951475e-09,0.4823518447915692,0.1699722562813227,front_center_mid,0.0,0.5839603990395028,0.0,0.0
7.930000000000001,0.0,0.4840507817774305,7.680973409790266e-09,1.5707963267948966,0.4840508713448941,0.4840507856179171,0.0,1.5360908385182037e-08,0.8750398687244979,0.0,0.4840507817774305,7.680973409790266e-09,0.4840515330678658,0.1700032733183504,front_center_mid,0.0,0.5859603149432198,0.0,0.0
7.94,0.0,0.4857503311504335,7.688152012949294e-09,1.5707963267948966,0.48575061980983447,0.4857503349945093,0.0,1.5375445266176682e-08,0.874097448931415,0.0,0.4857503311504335,7.688152012949294e-09,0.4857519102579362,0.1701072820875337,front_center_mid,0.0,0.5879603412993899,0.0,0.0
7.95,0.0,0.4874515069689676,7.693319907860662e-09,1.5707963267948966,0.4874519398636322,0.4874515108156275,0.0,1.538612672698024e-08,0.8731498240167002,0.0,0.4874515069689676,7.693319907860662e-09,0.4874536787096165,0.1702712376219634,front_center_mid,0.0,0.5899602328263477,0.0,0.0
7.96,0.0,0.4891549286084982,7.697247370981648e-09,1.5707963267948966,0.4891554246165764,0.4891549324571219,0.0,1.5394422852385068e-08,0.8721966358540366,0.0,0.4891549286084982,7.697247370981648e-09,0.4891573350103754,0.1704696486461654,front_center_mid,0.0,0.5919601730744644,0.0,0.0
7.97,0.0,0.4908608450427528,7.700925160427306e-09,1.5707963267948966,0.49086130437911635,0.4908608488932153,0.0,1.540222739071491e-08,0.8712377245865206,0.0,0.4908608450427528,7.700925160427306e-09,0.4908630716825398,0.1706699460661237,front_center_mid,0.0,0.5939601879983729,0.0,0.0
7.98,0.0,0.492569063281225,7.705373197356101e-09,1.5707963267948966,0.4925694054088404,0.4925690671339115,0.0,1.541149554373427e-08,0.8702731564094793,0.0,0.492569063281225,7.705373197356101e-09,0.4925707339316979,0.1708386451856863,front_center_mid,0.0,0.5959600969015632,0.0,0.0
7.99,0.0,0.4942790145112555,7.711447365645436e-09,1.5707963267948966,0.49427917466785765,0.4942790183669792,0.0,1.5423874264058666e-08,0.8693032146145864,0.0,0.4942790145112555,7.711447365645436e-09,0.4942798445862535,0.1709473279753792,front_center_mid,0.0,0.5979600373241057,0.0,0.0
8.0,0.0,0.4959898182147582,7.719681207524735e-09,1.5707963267948966,0.49598976848485216,0.4959898220745988,0.0,1.5440393253659747e-08,0.8683283537887112,0.0,0.4959898182147582,7.719681207524735e-09,0.4959896804912055,0.1709780942567185,front_center_mid,0.0,0.5999599993171985,0.0,0.0
8.01,0.0,0.4977004818812763,7.730189460745452e-09,1.5707963267948966,0.4977002182693392,0.497700485746371,0.0,1.54612723153774e-08,0.8673491083631464,0.0,0.4977004818812763,7.730189460745452e-09,0.4976994064713879,0.1709275921523811,front_center_mid,0.0,0.6019599613210301,0.0,0.0
8.02,0.0,0.4994100245675122,7.742645390520366e-09,1.5707963267948966,0.4994096047130639,0.499410028438835,0.0,1.5485879399904214e-08,0.8663659939494742,0.0,0.4994100245675122,7.742645390520366e-09,0.4994082323342531,0.170807051310054,front_center_mid,0.0,0.6039599017369454,0.0,0.0
8.03,0.0,0.501117693182137,7.75633836950287e-09,1.5707963267948966,0.5011172182524238,0.501117697060306,0.0,1.55128454885366e-08,0.8653794138931846,0.0,0.501117693182137,7.75633836950287e-09,0.501115547497589,0.1706395700468321,front_center_mid,0.0,0.6059598106293438,0.0,0.0
8.040000000000001,0.0,0.5028231438255816,7.77030374414072e-09,1.5707963267948966,0.5028226809655066,0.5028231477107334,0.0,1.554031701906575e-08,0.8643895858966545,0.0,0.5028231438255816,7.77030374414072e-09,0.5028210237351898,0.1704564083473581,front_center_mid,0.0,0.6079598255718421,0.0,0.0
8.05,0.0,0.5045263940314381,7.783502596909116e-09,1.5707963267948966,0.504526016753324,0.5045263979231894,0.0,1.5566302946781538e-08,0.8633964966788655,0.0,0.5045263940314381,7.783502596909116e-09,0.5045246756645362,0.1702918802995001,front_center_mid,0.0,0.6099597658219404,0.0,0.0
8.06,0.0,0.50622786306928,7.795018363400514e-09,1.5707963267948966,0.5062276493028106,0.5062278669667892,0.0,1.5589053992765054e-08,0.862399898064431,0.0,0.50622786306928,7.795018363400514e-09,0.5062268613411798,0.17017584318188,front_center_mid,0.0,0.6119596573641896,0.0,0.0
8.07,0.0,0.5079282842142442,7.804235843300775e-09,1.5707963267948966,0.5079283058396581,0.5079282881163621,0.0,1.5607400381154034e-08,0.861399358563356,0.0,0.5079282842142442,7.804235843300775e-09,0.5079281925281738,0.1701277585264449,front_center_mid,0.0,0.6139596837267777,0.0,0.0
8.08,0.0,0.5096286215653546,7.81096441380934e-09,1.5707963267948966,0.509628868679735,0.5096286254708368,0.0,1.5620980214287618e-08,0.8603943473161929,0.0,0.5096286215653546,7.81096441380934e-09,0.5096294165117087,0.1701537588924939,front_center_mid,0.0,0.6159595996158618,0.0,0.0
8.09,0.0,0.5113297997605516,7.815476645518989e-09,1.5707963267948966,0.5113302058538681,0.5113298036682896,0.0,1.563031179681868e-08,0.8593843329829337,0.0,0.5113297997605516,7.815476645518989e-09,0.5113312677060237,0.1702451501295721,front_center_mid,0.0,0.6179595155171689,0.0,0.0
8.1,0.0,0.5130325139491126,7.818454200810938e-09,1.5707963267948966,0.5130329968628982,0.5130325178583399,0.0,1.563669401532438e-08,0.8583688878220165,0.0,0.5130325139491126,7.818454200810938e-09,0.5130343195143001,0.1703797520209771,front_center_mid,0.0,0.6199595418778029,0.0,0.0
8.11,0.0,0.5147371190408548,7.820854125011636e-09,1.5707963267948966,0.5147375910930183,0.5147371229512817,0.0,1.5641955669051973e-08,0.8573477750039998,0.0,0.5147371190408548,7.820854125011636e-09,0.5147388627464432,0.1705261514643785,front_center_mid,0.0,0.6219594334138235,0.0,0.0
8.120000000000001,0.0,0.5164435432556269,7.823724073570409e-09,1.5707963267948966,0.5164439250760235,0.5164435471674891,0.0,1.564810486701554e-08,0.8563210026969595,0.0,0.5164435432556269,7.823724073570409e-09,0.5164448425435877,0.1706502540903376,front_center_mid,0.0,0.6239593736756017,0.0,0.0
8.13,0.0,0.5181513377260698,7.828003004249606e-09,1.5707963267948966,0.5181515489735765,0.5181513416400715,0.0,1.5656947417791635e-08,0.8552888134194715,0.0,0.5181513377260698,7.828003004249606e-09,0.51815186782825,0.1707221828929628,front_center_mid,0.0,0.625959388612005,0.0,0.0
8.14,0.0,0.5198596987462741,7.834348091839821e-09,1.5707963267948966,0.5198569430835958,0.5198597026634479,0.0,1.5669549740063114e-08,0.8542533528039323,0.0,0.5198596987462741,7.834348091839821e-09,0.519859286201447,0.1707212723769557,front_center_mid,0.0,0.6279592974970174,0.0,0.0
8.15,0.0,0.5215676403724241,7.843012815596279e-09,1.5707963267948966,0.5215553524732306,0.5215676442939305,0.0,1.568612984434233e-08,0.8532175781539664,0.0,0.5215676403724241,7.843012815596279e-09,0.5215662932757891,0.1709429658838412,front_center_mid,0.0,0.6299592379075265,0.0,0.0
8.16,0.0,0.5232742109068399,7.853799159974367e-09,1.5707963267948966,0.523257284379696,0.5232742148337397,0.0,1.5707128233561167e-08,0.8521749930046828,0.0,0.5232742109068399,7.853799159974367e-09,0.5232781455191238,0.1723197726215486,front_center_mid,0.0,0.6319591998931833,0.0,0.0
8.17,0.0,0.524978578627337,7.866095028892747e-09,1.5707963267948966,0.5249835835818495,0.5249785825603844,0.0,1.5732900662618556e-08,0.8511125607591716,0.0,0.524978578627337,7.866095028892747e-09,0.52501268872822,0.1752132874609679,front_center_mid,0.0,0.6339591618941761,0.0,0.0
8.18,0.0,0.5267105989427435,7.880073940895893e-09,1.5707963267948966,0.526747668031912,0.5267106028827805,0.0,1.5762671506521823e-08,0.8500217520135935,0.0,0.5267105989427435,7.880073940895893e-09,0.5267824112683431,0.1787418503705784,front_center_mid,0.0,0.6359591023175327,0.0,0.0
8.19,0.0,0.5285324147917556,7.896893788878152e-09,1.5707963267948966,0.5285551272887475,0.5285324187402026,0.0,1.5794826600675636e-08,0.8488988382040767,0.0,0.5285324147917556,7.896893788878152e-09,0.5285875257356316,0.1822918509217508,front_center_mid,0.0,0.6379590112107945,0.0,0.0
8.2,0.0,0.5304162530730392,7.91454628095626e-09,1.5707963267948966,0.5304037433060285,0.530416257030312,0.0,1.582729469343247e-08,0.847744921108251,0.0,0.5304162530730392,7.91454628095626e-09,0.5304282482867781,0.1855746024427507,front_center_mid,0.0,0.6399590261508491,0.0,0.0
8.21,0.0,0.5322997832432825,7.930073491601305e-09,1.5707963267948966,0.5322834555045072,0.5322997872083193,0.0,1.5857910941256333e-08,0.8465659971851328,0.0,0.5322997832432825,7.930073491601305e-09,0.5322990177844866,0.1876884536309464,front_center_mid,0.0,0.6419589664077018,0.0,0.0
8.22,0.0,0.5341821913830699,7.943074773220877e-09,1.5707963267948966,0.5341762474318291,0.5341821953546072,0.0,1.5884691094587587e-08,0.8453730719631688,0.0,0.5341821913830699,7.943074773220877e-09,0.5341820173593971,0.1883039192025259,front_center_mid,0.0,0.6439588579391262,0.0,0.0
8.23,0.0,0.5360644464312858,7.953680542012821e-09,1.5707963267948966,0.536064660662109,0.5360644504081261,0.0,1.5906581185600817e-08,0.8441769320636994,0.0,0.5360644464312858,7.953680542012821e-09,0.5360650961685371,0.1883283890046494,front_center_mid,0.0,0.6459588843038258,0.0,0.0
8.24,0.0,0.537947412666308,7.962466767363248e-09,1.5707963267948966,0.5379479396578499,0.5379474166475412,0.0,1.592457085724259e-08,0.8429780671737189,0.0,0.537947412666308,7.962466767363248e-09,0.5379485851394901,0.1883897514084298,front_center_mid,0.0,0.6479588001999993,0.0,0.0
8.25,0.0,0.539831647118739,7.970339639455352e-09,1.5707963267948966,0.5398322022685336,0.5398316511039086,0.0,1.5940785439217058e-08,0.8417726476054568,0.0,0.539831647118739,7.970339639455352e-09,0.5398328911967057,0.1884743871449823,front_center_mid,0.0,0.649958716096173,0.0,0.0
8.26,0.0,0.5417172280980476,7.978358672982991e-09,1.5707963267948966,0.5417176846272211,0.5417172320872269,0.0,1.5957267373125307e-08,0.8405604896035205,0.0,0.5417172280980476,7.978358672982991e-09,0.5417180728823897,0.1885458206955348,front_center_mid,0.0,0.6519587424620066,0.0,0.0
8.27,0.0,0.5436037216691484,7.987537149205765e-09,1.5707963267948966,0.5436040191670797,0.543603725662917,0.0,1.5975962080340454e-08,0.8393417950425238,0.0,0.5436037216691484,7.987537149205765e-09,0.5436038076106164,0.1885681682023965,front_center_mid,0.0,0.6539586340000607,0.0,0.0
8.28,0.0,0.5454903548597059,7.998651263588585e-09,1.5707963267948966,0.5454904426340852,0.5454903588590316,0.0,1.59983620844033e-08,0.838117027324291,0.0,0.5454903548597059,7.998651263588585e-09,0.5454894362464376,0.1885137701748973,front_center_mid,0.0,0.655958574241363,0.0,0.0
8.290000000000001,0.0,0.5473760863074412,8.012095496486704e-09,1.5707963267948966,0.5473759397706766,0.547376090313489,0.0,1.6025228276737482e-08,0.8368868236259098,0.0,0.5473760863074412,8.012095496486704e-09,0.5473740830141144,0.1883693584563583,front_center_mid,0.0,0.6579585891704645,0.0,0.0
8.3,0.0,0.5492597902978452,8.027810676485649e-09,1.5707963267948966,0.5492594305856676,0.5492597943117504,0.0,1.605644610992035e-08,0.8356518760322464,0.0,0.5492597902978452,8.027810676485649e-09,0.5492568234155648,0.1881375379453265,front_center_mid,0.0,0.6599584980573704,0.0,0.0
