time_s,x_lr,y_fb,z_height,gain_db,spread,width,height,depth,velocity_x,velocity_y,velocity_z,speed,accel,object_id,object_name,track_index,mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_centroid,spec_bandwidth,spec_rolloff,zcr,rms,flatness,spec_contrast_b0,spec_contrast_b1,spec_contrast_b2,spec_contrast_b3,spec_contrast_b4,spec_contrast_b5,spec_contrast_b6,onset_strength
4.14,0.0,-0.17202118891819898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066370536,0.0,0.19995468066370536,0.0016013372242107415,AO_100b,Object 11,1,-855.590576171875,49.236934661865234,-0.27657294273376465,-48.269859313964844,-66.18557739257812,-44.77790832519531,1.0301094055175781,42.608951568603516,55.97980499267578,36.000728607177734,-2.201373815536499,-34.35630798339844,-42.611995697021484,1047.1243533684024,54.123018421887956,1054.6875,0.04345703125,0.04851750656962395,7.02362612514662e-11,1.167473852407177,3.151111134214762,11.319185030150791,45.59691471258901,17.014625998090636,15.600862221781071,20.374040584410075,0.00012611597776412964
4.15,0.0,-0.1700201417820993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001047136099693,0.0,0.2001047136099693,0.015003294626392272,AO_100b,Object 11,1,-855.579345703125,49.25165557861328,-0.26629748940467834,-48.268096923828125,-66.19518280029297,-44.79762268066406,1.0068711042404175,42.59162902832031,55.97575378417969,36.01118850708008,-2.18184757232666,-34.33631896972656,-42.59850311279297,1047.1121140240914,55.46642138542247,1054.6875,0.0439453125,0.04851750656962395,6.98421806499816e-11,0.7117638393305157,2.5490312464886955,11.029385023524142,45.63138806603813,18.206427084866572,19.01970341932423,18.296832534022023,1.6666948795318604e-05
4.16,0.0,-0.1680208445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992994,0.0,0.19992972820992994,-0.017498540003935137,AO_100b,Object 11,1,-855.5755615234375,49.2564697265625,-0.26299166679382324,-48.267574310302734,-66.19831848144531,-44.803955078125,0.9994297623634338,42.58604049682617,55.97437286376953,36.014404296875,-2.175684690475464,-34.32987976074219,-42.594032287597656,1047.1091436023862,56.01487875285329,1054.6875,0.0439453125,0.04851750656962395,6.959974957476689e-11,0.6541145788379623,2.4391990219343853,10.957015604489879,45.64062844391397,19.976421017110283,13.662253018907357,18.814035635798263,0.00021941214799880981
4.17,0.0,-0.16602143540909098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199940909090901,0.0,0.199940909090901,0.0011180880971073393,AO_100b,Object 11,1,-855.5745239257812,49.25792694091797,-0.26199716329574585,-48.26743698120117,-66.19930267333984,-44.805885314941406,0.9971749782562256,42.58436584472656,55.97398376464844,36.015419006347656,-2.173772096633911,-34.327903747558594,-42.592681884765625,1047.101664382984,55.22683678222162,1054.6875,0.0439453125,0.04851749911904335,6.95630011926518e-11,0.6282566343840301,2.363748027144201,10.922252568932603,45.63761265528365,19.940206386103775,17.98470218136559,20.443357935001778,0.0004865191876888275
4.18,0.0,-0.16402038078180117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010546272898055,0.0,0.20010546272898055,0.016455363807954537,AO_100b,Object 11,1,-855.5759887695312,49.25597381591797,-0.26328933238983154,-48.26757049560547,-66.19799041748047,-44.8033447265625,1.000104308128357,42.58653259277344,55.97450256347656,36.01410675048828,-2.176255702972412,-34.33050537109375,-42.594486236572266,1047.1021771844007,54.869064863113984,1054.6875,0.0439453125,0.04851750656962395,6.971374172382028e-11,0.6473685886390825,2.420144199170803,10.959730746819574,45.62931793750234,18.211762650284378,14.275091628230967,20.24967177582416,0.0006340332329273224
4.19,0.0,-0.16202083397516395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995468066372202,0.0,0.19995468066372202,-0.015078206525853677,AO_100b,Object 11,1,-855.579833984375,49.250892639160156,-0.266848087310791,-48.26820373535156,-66.1947021484375,-44.796566009521484,1.0081286430358887,42.592552185058594,55.9759521484375,36.01058578491211,-2.1829357147216797,-34.33738708496094,-42.599185943603516,1047.1138464624378,55.90118296083175,1054.6875,0.04345703125,0.04851749911904335,6.989949591362787e-11,0.7542408424446094,2.5861278276029473,11.06189209956451,45.627137057890124,17.750584001728555,16.983524984044138,19.616756824953924,0.0006916187703609467
4.2,0.0,-0.16002153667432054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973008434167,0.0,0.19992973008434167,-0.002495057938034506,AO_100b,Object 11,1,-855.5853881835938,49.24370193481445,-0.27186352014541626,-48.269073486328125,-66.19000244140625,-44.786956787109375,1.0194529294967651,42.60101318359375,55.97795104980469,36.00552749633789,-2.192403793334961,-34.34711456298828,-42.60578155517578,1047.124640234117,55.96089936180429,1054.6875,0.04345703125,0.04851749911904335,7.008880975600817e-11,0.9295282061430115,2.8313960863147365,11.18313109098726,45.61257773799038,17.339038532935625,18.092636144731514,19.419265079434155,0.0005997084081172943
4.21,0.0,-0.1580207826769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007539973974364,0.0,0.20007539973974364,0.014566965540196986,AO_100b,Object 11,1,-855.5914306640625,49.23588943481445,-0.27728718519210815,-48.26996612548828,-66.18489074707031,-44.77651596069336,1.0317347049713135,42.61015701293945,55.980072021484375,35.999977111816406,-2.2027640342712402,-34.35773468017578,-42.612953186035156,1047.1339916368836,55.463368727878986,1054.6875,0.04345703125,0.04851750284433365,7.015995423520494e-11,1.2247987922526207,3.183582452855717,11.342574220835388,45.595223938104525,17.25002405991639,14.273039795169638,18.841432598660802,0.00041010230779647827
4.22,0.0,-0.1560208235503281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591265950079,0.0,0.19999591265950079,-0.007948708024285711,AO_100b,Object 11,1,-855.5970458984375,49.228580474853516,-0.282343327999115,-48.27078628540039,-66.18010711669922,-44.766815185546875,1.0431431531906128,42.618682861328125,55.982120513916016,35.99494934082031,-2.212287664413452,-34.36758041381836,-42.61970520019531,1047.1450769862008,55.62504682695125,1054.6875,0.04345703125,0.04851750656962395,7.011539959744795e-11,1.985734462604782,3.732894400192169,11.521943759263515,45.582893347405246,18.270642732991664,17.325204124851886,19.922072775618737,0.00012772530317306519
4.23,0.0,-0.15402152623074036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973195877284,0.0,0.19992973195877284,-0.006618070072794691,AO_100b,Object 11,1,-855.6008911132812,49.223480224609375,-0.2858584225177765,-48.271339416503906,-66.17677307128906,-44.760047912597656,1.0510858297348022,42.624603271484375,55.98352813720703,35.99140930175781,-2.2189419269561768,-34.37444305419922,-42.6243896484375,1047.1554564521778,55.88926392907063,1054.6875,0.04345703125,0.04851750284433365,6.974061605991011e-11,3.8643586909979035,4.2094172976688,11.63183122213923,45.57403620802753,19.976328866552038,17.21044468167419,20.168260902986695,3.896653652191162e-05
4.24,0.0,-0.15202122925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969807403626,0.0,0.20002969807403626,0.009996611526341681,AO_100b,Object 11,1,-855.6024780273438,49.22148132324219,-0.2872476279735565,-48.271568298339844,-66.17544555664062,-44.757362365722656,1.054234266281128,42.62694549560547,55.984046936035156,35.98997116088867,-2.2216053009033203,-34.377166748046875,-42.62621307373047,1047.1602332913437,55.87445640746883,1054.6875,0.04345703125,0.04851749911904335,6.908805472161106e-11,14.0745766375451,4.511075519598904,11.678017324218487,45.56356560965838,21.73794083407797,16.54729011633605,19.269235092853492,9.806454181671143e-05
4.25,0.0,-0.15002088009831305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003491516869532,0.0,0.20003491516869532,0.0005217094659060173,AO_100b,Object 11,1,-855.601318359375,49.22295379638672,-0.2862984836101532,-48.27149963378906,-66.17645263671875,-44.759246826171875,1.0520836114883423,42.6253547668457,55.983673095703125,35.99091339111328,-2.2197864055633545,-34.3752326965332,-42.62483215332031,1047.1557639608466,55.69621204157307,1054.6875,0.04345703125,0.04851750656962395,6.977626809678839e-11,4.442515743470622,4.331505788682584,11.65039253271727,45.569045623753524,19.771490148781236,12.797270073709235,19.355721751956494,0.00013833492994308472
4.26,0.0,-0.14802151578716036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643111526904,0.0,0.19993643111526904,-0.00984840534262732,AO_100b,Object 11,1,-855.5978393554688,49.22758865356445,-0.28305450081825256,-48.27092742919922,-66.17947387695312,-44.76545715332031,1.0447555780410767,42.6198844909668,55.98238754272461,35.994197845458984,-2.2136504650115967,-34.36894226074219,-42.62059020996094,1047.143257082967,55.17210398549145,1054.6875,0.04345703125,0.048517510294914246,7.016180691987728e-11,2.1842138136933187,3.8042035546931707,11.530481317769283,45.585063583004256,17.809085384200145,12.050238188152576,19.530597641427335,0.00014910846948623657
4.2700000000000005,0.0,-0.14602159392786113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999218592992307,0.0,0.19999218592992307,0.005575481465402987,AO_100b,Object 11,1,-855.5924682617188,49.234519958496094,-0.27819010615348816,-48.270057678222656,-66.18397521972656,-44.774757385253906,1.0337657928466797,42.611671447753906,55.9804573059082,35.999122619628906,-2.2044477462768555,-34.359527587890625,-42.614234924316406,1047.1330319652816,55.19766758024463,1054.6875,0.04345703125,0.04851750656962395,7.023478326706467e-11,1.2654162652729042,3.262878706887843,11.377075896577754,45.59860860276497,17.107363568502336,16.83033487801142,19.170910190926612,0.00013122707605361938
4.28,0.0,-0.14402092182567947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000672102181661,0.0,0.2000672102181661,0.0075024288243019654,AO_100b,Object 11,1,-855.5863037109375,49.242496490478516,-0.27269017696380615,-48.269187927246094,-66.18919372558594,-44.785335540771484,1.021342396736145,42.60240173339844,55.978240966796875,36.00463104248047,-2.1940460205078125,-34.348777770996094,-42.60687255859375,1047.1276029068154,56.0090530836736,1054.6875,0.04345703125,0.04851750656962395,7.01264948888003e-11,0.912999762701105,2.873695598875738,11.219942441788785,45.60485008971715,17.231688780711693,15.997686795168612,18.80835063376751,0.0001014024019241333
4.29,0.0,-0.14202160218181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196438612415,0.0,0.19993196438612415,-0.01352458320419414,AO_100b,Object 11,1,-855.5806884765625,49.24980926513672,-0.26760634779930115,-48.26833724975586,-66.19397735595703,-44.795101165771484,1.0098464488983154,42.59382629394531,55.976234436035156,36.009788513183594,-2.18438720703125,-34.33885955810547,-42.60016632080078,1047.1202805920238,56.73242763235619,1054.6875,0.04345703125,0.04851750284433365,6.989762241227382e-11,0.7482369424701645,2.610363841700668,11.07268197609228,45.62230799090099,18.109856219309805,16.081279069813455,19.40501520881982,4.234910011291504e-05
4.3,0.0,-0.14002195851819899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996436636192383,0.0,0.19996436636192383,0.0032401975799678517,AO_100b,Object 11,1,-855.576416015625,49.25532531738281,-0.26381540298461914,-48.26774978637695,-66.19760131835938,-44.80240249633789,1.0012832880020142,42.587432861328125,55.974700927734375,36.013580322265625,-2.177216053009033,-34.33143615722656,-42.59507369995117,1047.1102845776832,56.246246101351666,1054.6875,0.0439453125,0.04851750656962395,6.965911875100872e-11,0.6802665209196732,2.453327074281674,10.972807855905089,45.63763113554976,20.403709918200608,16.52161031239109,19.921035990761894,0.0001264140009880066
4.3100000000000005,0.0,-0.1380209113820993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001047136099693,0.0,0.2001047136099693,0.014034724804545817,AO_100b,Object 11,1,-855.57470703125,49.25768280029297,-0.2621159255504608,-48.267398834228516,-66.19912719726562,-44.805641174316406,0.9974273443222046,42.584571838378906,55.97407913208008,36.01538848876953,-2.173940420150757,-34.32817077636719,-42.59296417236328,1047.1052877723673,55.80302556992726,1054.6875,0.0439453125,0.04851750656962395,6.951775266550442e-11,0.6247373019949194,2.3901589315742378,10.926862351862471,45.63946677439913,20.95600554748122,17.76039501918735,18.379196866698578,0.00041266903281211853
4.32,0.0,-0.1360216141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992994,0.0,0.19992972820992994,-0.017498540003935137,AO_100b,Object 11,1,-855.5751953125,49.256935119628906,-0.26264703273773193,-48.26749801635742,-66.1986312866211,-44.804603576660156,0.998650074005127,42.5854606628418,55.9742431640625,36.01476287841797,-2.175028085708618,-34.3292236328125,-42.593597412109375,1047.1039443652005,55.375729060330336,1054.6875,0.0439453125,0.04851750656962395,6.963069010268441e-11,0.629678720961671,2.3958638160922057,10.94522194110277,45.63812518555496,19.275888737860193,14.158535076969088,19.514903099917532,0.00060257688164711
4.33,0.0,-0.13402231672417986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297375820136,0.0,0.1999297375820136,9.372083664693776e-07,AO_100b,Object 11,1,-855.5785522460938,49.25260925292969,-0.26566070318222046,-48.26801300048828,-66.19583129882812,-44.798866271972656,1.0054247379302979,42.59054946899414,55.97550964355469,36.01184844970703,-2.180615186691284,-34.33503341674805,-42.59762191772461,1047.1148238122157,56.15643563229552,1054.6875,0.04345703125,0.04851750656962395,6.985030609474308e-11,0.6930912308469246,2.504561329044815,11.012469136416772,45.63111211298302,17.574368879879284,16.63439948696677,19.803296103744202,0.0006979107856750488
4.34,0.0,-0.1320211652538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20011514703336675,0.0,0.20011514703336675,0.01854094513531468,AO_100b,Object 11,1,-855.5833740234375,49.24624252319336,-0.2700890600681305,-48.26875305175781,-66.19163513183594,-44.790306091308594,1.0154848098754883,42.5980110168457,55.97715759277344,36.00718307495117,-2.1891868114471436,-34.34374237060547,-42.60340881347656,1047.123453964383,56.00063023757358,1054.6875,0.04345703125,0.04851750656962395,7.006954738653093e-11,0.8523205908143154,2.7591309961652577,11.140074268107671,45.61450637889884,18.078947073070957,14.67612376742214,18.50665598159958,0.0006335489451885223
4.3500000000000005,0.0,-0.13002160365641982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995615974263692,0.0,0.19995615974263692,-0.015898729072982842,AO_100b,Object 11,1,-855.589599609375,49.23822021484375,-0.27563604712486267,-48.2696533203125,-66.1864013671875,-44.77967834472656,1.0279890298843384,42.60737228393555,55.97943878173828,36.001708984375,-2.1995887756347656,-34.354522705078125,-42.61083221435547,1047.1363985778949,56.266192435791986,1054.6875,0.04345703125,0.04851750656962395,7.028503473671677e-11,1.078973596242058,3.0747817071282455,11.315370596067787,45.6009956069897,17.5798958151063,14.036943169455682,18.738870785863142,0.0004829391837120056
4.36,0.0,-0.12802230629934386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297357075963,0.0,0.1999297357075963,-0.002642403504060642,AO_100b,Object 11,1,-855.5953979492188,49.23065948486328,-0.2808872163295746,-48.27052307128906,-66.18145751953125,-44.76959991455078,1.0398530960083008,42.61622619628906,55.981544494628906,35.996421813964844,-2.2095298767089844,-34.36476135253906,-42.6177978515625,1047.144149564443,55.87987130547542,1054.6875,0.04345703125,0.04851750656962395,7.024416465162275e-11,1.588034795776906,3.533169822757362,11.455060059883124,45.58726152799154,18.39007714634072,17.195326197095802,20.36107160836948,0.00019979476928710938
4.37,0.0,-0.12602163424090054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006720584433146,0.0,0.20006720584433146,0.013747013673515163,AO_100b,Object 11,1,-855.5999755859375,49.224754333496094,-0.28497937321662903,-48.27119445800781,-66.17758178710938,-44.76172637939453,1.0491076707839966,42.62312316894531,55.983154296875,35.992271423339844,-2.2173049449920654,-34.37275695800781,-42.62322235107422,1047.147468615402,54.79436577333792,1054.6875,0.04345703125,0.04851750284433365,6.992482981527104e-11,3.074184958039382,4.067946705917823,11.609376315427859,45.573790697027505,20.268727221626126,13.726762676295508,19.665414171775943,1.7657876014709473e-05
4.38,0.0,-0.12402163783636372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999964045368246,0.0,0.19999964045368246,-0.00675653906490048,AO_100b,Object 11,1,-855.602294921875,49.22166061401367,-0.2871393859386444,-48.271575927734375,-66.17558288574219,-44.757598876953125,1.053978681564331,42.62677001953125,55.984031677246094,35.99011993408203,-2.2213613986968994,-34.37692642211914,-42.626060485839844,1047.156873099669,55.31105736495593,1054.6875,0.04345703125,0.04851750284433365,6.932656532177006e-11,7.650591578805248,4.466112881202967,11.66413689148957,45.57129162329938,21.4717712987323,15.431014659817968,18.468504568447727,7.869303226470947e-05
4.39,0.0,-0.12202229583074045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999342005623267,0.0,0.1999342005623267,-0.006543989135576744,AO_100b,Object 11,1,-855.602294921875,49.22166061401367,-0.2871393859386444,-48.271575927734375,-66.17558288574219,-44.757598876953125,1.053978681564331,42.62677001953125,55.984031677246094,35.99011993408203,-2.2213613986968994,-34.37692642211914,-42.626060485839844,1047.156873099669,55.31105736495593,1054.6875,0.04345703125,0.04851750284433365,6.932656532177006e-11,7.650591578805248,4.466112881202967,11.66413689148957,45.57129162329938,21.4717712987323,15.431014659817968,18.468504568447727,7.869303226470947e-05
4.4,0.0,-0.12002199889999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002969307405388,0.0,0.20002969307405388,0.009549251172719098,AO_100b,Object 11,1,-855.5991821289062,49.22575378417969,-0.28424978256225586,-48.27104187011719,-66.1782455444336,-44.76311492919922,1.0474482774734497,42.621891021728516,55.9828987121582,35.9930534362793,-2.215888738632202,-34.371341705322266,-42.622314453125,1047.1501928734053,55.674286859372735,1054.6875,0.04345703125,0.04851750656962395,7.010817620889398e-11,2.562206536537971,3.9405524566642676,11.579295856355575,45.5798580982932,18.11467003737387,17.464799891448905,20.399679107701424,0.00014913827180862427
4.41,0.0,-0.11802170192549206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000296974507848,0.0,0.2000296974507848,4.3767309221287576e-07,AO_100b,Object 11,1,-855.5941772460938,49.2322998046875,-0.27977967262268066,-48.27037811279297,-66.18254089355469,-44.771728515625,1.0373672246932983,42.614356994628906,55.981048583984375,35.997459411621094,-2.207488536834717,-34.362586975097656,-42.61624526977539,1047.1416349863102,55.92008104967936,1054.6875,0.04345703125,0.04851750656962395,7.032085330704874e-11,1.5324725273439768,3.4691098193676027,11.43247316718184,45.586691737050586,17.144205517710045,13.537769570900224,19.408011325387655,0.0001421421766281128
4.42,0.0,-0.11602235990112468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420243673843,0.0,0.19993420243673843,-0.009549501404637617,AO_100b,Object 11,1,-855.5883178710938,49.240013122558594,-0.274387925863266,-48.269439697265625,-66.18756103515625,-44.78205871582031,1.0251777172088623,42.605262756347656,55.97893142700195,36.00293731689453,-2.1972575187683105,-34.35211181640625,-42.60917282104492,1047.1298614076914,55.904823058379435,1054.6875,0.04345703125,0.04851750656962395,7.024202053340645e-11,1.0335925928429646,2.9764749314754297,11.250311768365119,45.60764029226423,17.184885347946896,15.30463370568333,19.638293472441298,0.00011712312698364258
4.43,0.0,-0.11402236352786119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999963732634934,0.0,0.19999963732634934,0.006543488961091581,AO_100b,Object 11,1,-855.582275390625,49.247718811035156,-0.26906222105026245,-48.268585205078125,-66.19261169433594,-44.79230499267578,1.0131421089172363,42.596282958984375,55.9767951965332,36.00830841064453,-2.1871635913848877,-34.341705322265625,-42.60207748413086,1047.1184631423146,55.802638782286,1054.6875,0.04345703125,0.04851750656962395,7.000421770042564e-11,0.7919328052424675,2.6871199818530407,11.128719680498271,45.611927129078715,17.40897882066228,15.905772480558667,19.231290095740796,5.266815423965454e-05
4.44,0.0,-0.11202169142567946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006721021817303,0.0,0.20006721021817303,0.00675728918236862,AO_100b,Object 11,1,-855.5775146484375,49.25389862060547,-0.2647259831428528,-48.2678108215332,-66.19664001464844,-44.800594329833984,1.0033429861068726,42.58896255493164,55.975074768066406,36.012691497802734,-2.1789512634277344,-34.33329772949219,-42.596397399902344,1047.1105486574675,55.74629773766077,1054.6875,0.0439453125,0.04851750656962395,6.976256378132817e-11,0.6703611597070989,2.478477728080321,10.987116721626734,45.63100881688638,19.376562976751323,19.211751514313832,19.719298929389822,4.239380359649658e-05
4.45,0.0,-0.11002239414358016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992994,0.0,0.19992972820992994,-0.013748200824309498,AO_100b,Object 11,1,-855.574951171875,49.257266998291016,-0.26240184903144836,-48.26744842529297,-66.19886779785156,-44.80509948730469,0.9980671405792236,42.585052490234375,55.974220275878906,36.0151252746582,-2.1744649410247803,-34.3287239074707,-42.59334182739258,1047.1108412511526,56.52146589811821,1054.6875,0.0439453125,0.04851750284433365,6.957202175472688e-11,0.6445512115736847,2.4116378421198625,10.94251083678568,45.63577877380964,21.02293309942411,15.93720840104217,19.054106309758446,0.00032862648367881775
4.46,0.0,-0.10802283253367725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999561609902903,0.0,0.1999561609902903,0.002643278036035257,AO_100b,Object 11,1,-855.57470703125,49.257659912109375,-0.26217392086982727,-48.26744842529297,-66.19911193847656,-44.805519104003906,0.9975928664207458,42.584659576416016,55.97401428222656,36.01518630981445,-2.174171209335327,-34.32829284667969,-42.59291458129883,1047.1063636375045,55.94855921749469,1054.6875,0.0439453125,0.04851750656962395,6.959031961795148e-11,0.6490666063702974,2.3947296833346243,10.930006900055133,45.642205130465825,19.984648981992564,18.96620246510804,20.72777927472756,0.0005544014275074005
4.47,0.0,-0.10602168098209945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001151551577804,0.0,0.2001151551577804,0.015899416749010076,AO_100b,Object 11,1,-855.5772705078125,49.25437927246094,-0.264430433511734,-48.26780700683594,-66.19696044921875,-44.801185607910156,1.002679467201233,42.588470458984375,55.97492980957031,36.01295471191406,-2.178403854370117,-34.33268737792969,-42.595943450927734,1047.1120100886221,56.077994891493674,1054.6875,0.0439453125,0.04851750656962395,6.977334682245484e-11,0.6842189637732474,2.4683201705993234,10.98703778894621,45.63197557856603,17.845893533897147,15.201951734217161,19.829223107477176,0.0006857514381408691
4.48,0.0,-0.1040223837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099452,0.0,0.1999297282099452,-0.018542694783518776,AO_100b,Object 11,1,-855.5818481445312,49.24835968017578,-0.2686312794685364,-48.268524169921875,-66.19303894042969,-44.79314422607422,1.0121616125106812,42.595558166503906,55.97663879394531,36.008750915527344,-2.1863250732421875,-34.34083938598633,-42.601497650146484,1047.118817163282,56.027620100678526,1054.6875,0.04345703125,0.04851750656962395,7.001276641771526e-11,0.80599997705405,2.679205537077678,11.107220860061616,45.61745051959865,17.33604337593617,19.124160065827354,19.474653655114395,0.0006546229124069214
4.49,0.0,-0.10202308641790057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820994243,0.0,0.19992972820994243,-2.7755575615628914e-13,AO_100b,Object 11,1,-855.587646484375,49.24077224731445,-0.2738988995552063,-48.26940155029297,-66.18807983398438,-44.78302764892578,1.024070143699646,42.60443878173828,55.978721618652344,36.003414154052734,-2.196322441101074,-34.351104736328125,-42.60845947265625,1047.1313707920356,56.4820968131946,1054.6875,0.04345703125,0.04851750656962395,7.020625747422571e-11,1.0383745758326413,2.928420758746089,11.241672446620484,45.610144749470905,17.360898932157745,12.63637787953489,18.419668549379878,0.0005449354648590088
4.5,0.0,-0.10002203919427773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010472236228483,0.0,0.20010472236228483,0.017499415234240034,AO_100b,Object 11,1,-855.59375,49.23285675048828,-0.27933430671691895,-48.27023696899414,-66.18287658691406,-44.772560119628906,1.0363476276397705,42.613609313964844,55.980926513671875,35.99799346923828,-2.206601619720459,-34.36176681518555,-42.61577606201172,1047.1379039983453,55.541026707495845,1054.6875,0.04345703125,0.04851750656962395,7.021242615090628e-11,1.4136218568034522,3.3959391683819184,11.416182152606897,45.594050205560436,17.825778184763934,16.504129239446577,19.19701884676313,0.00030466169118881226
4.51,0.0,-0.09802239559943766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19996435948400615,0.0,0.19996435948400615,-0.0140362878278677,AO_100b,Object 11,1,-855.5988159179688,49.226318359375,-0.28389862179756165,-48.271026611328125,-66.17861938476562,-44.76380157470703,1.0466712713241577,42.621307373046875,55.98270797729492,35.993343353271484,-2.2152771949768066,-34.37065124511719,-42.62177276611328,1047.145752455396,54.793875907013344,1054.6875,0.04345703125,0.04851750656962395,7.00092969707633e-11,2.437004340837774,3.904642892670857,11.560859889253532,45.57833655177619,19.13242968385532,12.923836036500553,18.769196610850017,2.0012259483337402e-05
4.5200000000000005,0.0,-0.09602307589934381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993197000938573,0.0,0.19993197000938573,-0.003238947462042008,AO_100b,Object 11,1,-855.6019287109375,49.222251892089844,-0.28674864768981934,-48.27153778076172,-66.17598724365234,-44.75837707519531,1.053085207939148,42.62610626220703,55.98388671875,35.99052810668945,-2.220585823059082,-34.37611770629883,-42.62551498413086,1047.1517833167482,54.56183904669923,1054.6875,0.04345703125,0.04851750284433365,6.95289104069019e-11,5.384404470045837,4.379222226338662,11.666893632401372,45.57049789640384,21.1456798417088,15.914765748306756,20.079852655232898,6.551295518875122e-05
4.53,0.0,-0.09402240384090053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000672058443273,0.0,0.2000672058443273,0.013523583494157165,AO_100b,Object 11,1,-855.6024780273438,49.22146987915039,-0.28724753856658936,-48.271568298339844,-66.17547607421875,-44.75740051269531,1.0542041063308716,42.62696075439453,55.98413848876953,35.99008560180664,-2.2215023040771484,-34.37712860107422,-42.62626647949219,1047.156320095609,55.21114742782427,1054.6875,0.04345703125,0.04851749911904335,6.934786772605506e-11,8.600002383882341,4.5211964775702,11.679394211760577,45.57069849619243,20.579587109432488,15.573655833169063,19.003987266777074,0.00011236220598220825
4.54,0.0,-0.0920224820128397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199992182806083,0.0,0.199992182806083,-0.007502303824430401,AO_100b,Object 11,1,-855.6002197265625,49.224388122558594,-0.2852444648742676,-48.27125549316406,-66.17735290527344,-44.76121520996094,1.0497106313705444,42.62356948852539,55.983253479003906,35.991973876953125,-2.2178213596343994,-34.373252868652344,-42.623531341552734,1047.1508665363394,55.43081295441473,1054.6875,0.04345703125,0.04851750284433365,6.997592782997941e-11,3.290505461147056,4.127472116694893,11.611857463482107,45.57309636937575,18.38247407176752,16.660154295522105,18.934877411093616,0.00014310330152511597
4.55,0.0,-0.09002311764545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993643673851813,0.0,0.19993643673851813,-0.0055746067564865776,AO_100b,Object 11,1,-855.5958862304688,49.23009490966797,-0.281269907951355,-48.270572662353516,-66.18106842041016,-44.76883316040039,1.0407333374023438,42.616859436035156,55.981666564941406,35.99597930908203,-2.210308074951172,-34.36552429199219,-42.6182861328125,1047.1403834724701,55.40340630677009,1054.6875,0.04345703125,0.04851750656962395,7.027927545477652e-11,1.6461679622884517,3.5396538462319462,11.465570494399529,45.585771941431766,17.29130175551603,16.77213537660171,20.235769876809954,0.00015269219875335693
