time_s,x_lr,y_fb,z_height,gain_db,spread,width,height,depth,velocity_x,velocity_y,velocity_z,speed,accel,object_id,object_name,track_index
6.73,0.0,0.34596572178209944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999297282099466,0.0,0.1999297282099466,-0.0005595126501001246,AO_100b,Object 11,
6.74,0.0,0.34796682108217647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001099300077025,0.0,0.2001099300077025,0.018020179775590783,AO_100b,Object 11,
6.75,0.0,0.34996637532483604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995542426595736,0.0,0.19995542426595736,-0.015450574174513676,AO_100b,Object 11,
6.76,0.0,0.35196571731171505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993419868790108,0.0,0.19993419868790108,-0.002122557805628311,AO_100b,Object 11,
6.7700000000000005,0.0,0.3539664043278613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000687016146252,0.0,0.2000687016146252,0.013450292672412267,AO_100b,Object 11,
6.78,0.0,0.35596636344414256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999959116281258,0.0,0.1999959116281258,-0.007278998649939972,AO_100b,Object 11,
6.79,0.0,0.35796568306925963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196251170686,0.0,0.19993196251170686,-0.0063949116418937635,AO_100b,Object 11,
6.8,0.0,0.35996600985000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003267807404135,0.0,0.20003267807404135,0.010071556233448575,AO_100b,Object 11,
6.8100000000000005,0.0,0.36196633663074057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003267807405245,0.0,0.20003267807405245,1.1102230246251565e-12,AO_100b,Object 11,
6.82,0.0,0.36396565629334593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999319662605359,0.0,0.1999319662605359,-0.0100711813516563,AO_100b,Object 11,
6.83,0.0,0.3659656154409006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591475546863,0.0,0.19999591475546863,0.0063948494932741795,AO_100b,Object 11,
6.84,0.0,0.3679663023882849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006869473843114,0.0,0.20006869473843114,0.007277998296251198,AO_100b,Object 11,
6.8500000000000005,0.0,0.36996564437516416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993419868792328,0.0,0.19993419868792328,-0.013449605050785962,AO_100b,Object 11,
6.86,0.0,0.37196519861782373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995542426595736,0.0,0.19995542426595736,0.002122557803407865,AO_100b,Object 11,
6.87,0.0,0.37396629791790076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001099300077025,0.0,0.2001099300077025,0.015450574174513676,AO_100b,Object 11,
6.88,0.0,0.3759655952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992438,0.0,0.19992972820992438,-0.01802017977781123,AO_100b,Object 11,
6.890000000000001,0.0,0.37796494843336464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993532333646424,0.0,0.19993532333646424,0.0005595126539859052,AO_100b,Object 11,
6.9,0.0,0.37996599931819897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010508848343211,0.0,0.20010508848343211,0.01697651469678707,AO_100b,Object 11,
6.91,0.0,0.3819655945533271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995952351281598,0.0,0.19995952351281598,-0.014556497061612994,AO_100b,Object 11,
6.92,0.0,0.3839649030256795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999308472352357,0.0,0.1999308472352357,-0.002867627758029734,AO_100b,Object 11,
6.93,0.0,0.38596561604108814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007130154086616,0.0,0.20007130154086616,0.014045430563047745,AO_100b,Object 11,
6.94,0.0,0.3879655565496721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999405085839306,0.0,0.19999405085839306,-0.0077250682473106735,AO_100b,Object 11,
6.95,0.0,0.3899648873837863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993308341142435,0.0,0.19993308341142435,-0.006096744696870715,AO_100b,Object 11,
6.96,0.0,0.39196521045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003230662136717,0.0,0.20003230662136717,0.009922320994282252,AO_100b,Object 11,
6.97,0.0,0.39396553351621366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003230662136717,0.0,0.20003230662136717,0.0,AO_100b,Object 11,
6.98,0.0,0.3959648643128398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993307966261198,0.0,0.19993307966261198,-0.009922695875519416,AO_100b,Object 11,
6.99,0.0,0.3979648047901501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999404773103358,0.0,0.19999404773103358,0.00609680684215963,AO_100b,Object 11,
7.0,0.0,0.39996551787432055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007130841704357,0.0,0.20007130841704357,0.007726068600999447,AO_100b,Object 11,
7.01,0.0,0.40196482634667285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993084723523014,0.0,0.19993084723523014,-0.014046118181343381,AO_100b,Object 11,
7.0200000000000005,0.0,0.4039644215818012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995952351283264,0.0,0.19995952351283264,0.00286762776025018,AO_100b,Object 11,
7.03,0.0,0.4059654724603562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010508785550107,0.0,0.20010508785550107,0.01455643426684361,AO_100b,Object 11,
7.04,0.0,0.4079648256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993531396438335,0.0,0.19993531396438335,-0.016977389111771934,AO_100b,Object 11,
7.05,0.0,0.40996412297582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992973758199972,0.0,0.19992973758199972,-0.0005576382383631895,AO_100b,Object 11,
7.0600000000000005,0.0,0.41196522228217647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010993063564464,0.0,0.20010993063564464,0.0180193053644917,AO_100b,Object 11,
7.07,0.0,0.4139647764435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995541614037382,0.0,0.19995541614037382,-0.015451449527081884,AO_100b,Object 11,
7.08,0.0,0.4159641184866916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420431114184,0.0,0.19993420431114184,-0.002121182923198184,AO_100b,Object 11,
7.09,0.0,0.41796480545909936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006869724077392,0.0,0.20006869724077392,0.01344929296320796,AO_100b,Object 11,
7.1000000000000005,0.0,0.4199647646066543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591475549083,0.0,0.19999591475549083,-0.007278248528308495,AO_100b,Object 11,
7.11,0.0,0.42196408426925963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999319662605359,0.0,0.1999319662605359,-0.0063948494954946256,AO_100b,Object 11,
7.12,0.0,0.423964411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003267307403538,0.0,0.20003267307403538,0.010070681349949595,AO_100b,Object 11,
7.13,0.0,0.42596473777450794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003267745079545,0.0,0.20003267745079545,4.376760065483154e-07,AO_100b,Object 11,
7.140000000000001,0.0,0.42796405745585764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196813496983,0.0,0.19993196813496983,-0.010070931582562004,AO_100b,Object 11,
7.15,0.0,0.42996401657213884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591162812025,0.0,0.19999591162812025,0.006394349315042014,AO_100b,Object 11,
7.16,0.0,0.4319647035882849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006870161460855,0.0,0.20006870161460855,0.007278998648829749,AO_100b,Object 11,
7.17,0.0,0.4339640455564198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993419681348934,0.0,0.19993419681348934,-0.013450480111920626,AO_100b,Object 11,
7.18,0.0,0.4359635997303001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999554173880258,0.0,0.1999554173880258,0.002122057453646242,AO_100b,Object 11,
7.19,0.0,0.43796469911790076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200109938760068,0.0,0.200109938760068,0.01545213720421934,AO_100b,Object 11,
7.2,0.0,0.4399639964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820992438,0.0,0.19992972820992438,-0.01802105501436113,AO_100b,Object 11,
7.21,0.0,0.4419633496333645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999353233364476,0.0,0.1999353233364476,0.0005595126523205707,AO_100b,Object 11,
7.22,0.0,0.4439644005181988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010508848343211,0.0,0.20010508848343211,0.016976514698452405,AO_100b,Object 11,
7.23,0.0,0.4459639956720713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999595153872491,0.0,0.1999595153872491,-0.014557309618301595,AO_100b,Object 11,
7.24,0.0,0.44796330420065605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993085285847645,0.0,0.19993085285847645,-0.002866252877264941,AO_100b,Object 11,
7.25,0.0,0.44996401724108814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007130404320894,0.0,0.20007130404320894,0.014045118473249296,AO_100b,Object 11,
7.26,0.0,0.4519639576871602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999940446072046,0.0,0.1999940446072046,-0.007725943600433993,AO_100b,Object 11,
7.2700000000000005,0.0,0.4539632885400188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999330852858583,0.0,0.1999330852858583,-0.006095932134630999,AO_100b,Object 11,
7.28,0.0,0.4559636116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003230599812127,0.0,0.20003230599812127,0.00992207122629818,AO_100b,Object 11,
7.29,0.0,0.45796393465998125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003230599812682,0.0,0.20003230599812682,5.551115123125783e-13,AO_100b,Object 11,
7.3,0.0,0.45996326551283967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993308528584164,0.0,0.19993308528584164,-0.009922071228518625,AO_100b,Object 11,
7.3100000000000005,0.0,0.4619632059589119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999404460722126,0.0,0.19999404460722126,0.006095932137961668,AO_100b,Object 11,
7.32,0.0,0.46396391899934397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007130404320894,0.0,0.20007130404320894,0.007725943598768659,AO_100b,Object 11,
7.33,0.0,0.46596322752792874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993085285847645,0.0,0.19993085285847645,-0.014045118473249296,AO_100b,Object 11,
7.34,0.0,0.4679628226942777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995951663489553,0.0,0.19995951663489553,0.0028663776419080023,AO_100b,Object 11,
7.3500000000000005,0.0,0.4699638736603562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010509660784992,0.0,0.20010509660784992,0.014557997295439051,AO_100b,Object 11,
7.36,0.0,0.4719632268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993531396438335,0.0,0.19993531396438335,-0.016978264346656502,AO_100b,Object 11,
7.37,0.0,0.47396252408209943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992972820994104,0.0,0.19992972820994104,-0.0005585754442316571,AO_100b,Object 11,
7.38,0.0,0.4759636234696998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001099387600347,0.0,0.2001099387600347,0.018021055009365128,AO_100b,Object 11,
7.390000000000001,0.0,0.4779631776435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995541738804246,0.0,0.19995541738804246,-0.015452137199223337,AO_100b,Object 11,
7.4,0.0,0.47996251968669174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420431115294,0.0,0.19993420431115294,-0.002121307688951468,AO_100b,Object 11,
7.41,0.0,0.4819632066590994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006869724076837,0.0,0.20006869724076837,0.013449292961542625,AO_100b,Object 11,
7.42,0.0,0.4839631657441424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999590850429683,0.0,0.19999590850429683,-0.007278873647154072,AO_100b,Object 11,
7.43,0.0,0.485962485425492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196813495873,0.0,0.19993196813495873,-0.006394036933810021,AO_100b,Object 11,
7.44,0.0,0.4879628122000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000326774508121,0.0,0.2000326774508121,0.010070931585337561,AO_100b,Object 11,
7.45,0.0,0.4899631389307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003267307402983,0.0,0.20003267307402983,-4.3767822699436465e-07,AO_100b,Object 11,
7.46,0.0,0.4919624585933458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993196626054144,0.0,0.19993196626054144,-0.010070681348839372,AO_100b,Object 11,
7.47,0.0,0.49396241774090055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999591475547418,0.0,0.19999591475547418,0.0063948494932741795,AO_100b,Object 11,
7.48,0.0,0.49596310471330834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006869724077947,0.0,0.20006869724077947,0.007278248530528941,AO_100b,Object 11,
7.49,0.0,0.4979624467564199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993420431115294,0.0,0.19993420431115294,-0.013449292962652848,AO_100b,Object 11,
7.5,0.0,0.49996199719981244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995504433925615,0.0,0.19995504433925615,0.0020840028103208397,AO_100b,Object 11,
7.51,0.0,0.5019630722954076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010750955951617,0.0,0.20010750955951617,0.015246522026002296,AO_100b,Object 11,
7.5200000000000005,0.0,0.5039623976000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993253045925696,0.0,0.19993253045925696,-0.017497910025920937,AO_100b,Object 11,
7.53,0.0,0.5059617228108717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108715387,0.0,0.19993252108715387,-9.372103093596706e-07,AO_100b,Object 11,
7.54,0.0,0.507962797987711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010751768393398,0.0,0.20010751768393398,0.017499659678010815,AO_100b,Object 11,
7.55,0.0,0.5099623726578257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199957467011469,0.0,0.199957467011469,-0.015005067246498527,AO_100b,Object 11,
7.5600000000000005,0.0,0.5119616978686975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108717607,0.0,0.19993252108717607,-0.002494592429291842,AO_100b,Object 11,
7.57,0.0,0.5139623979188556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007000501580663,0.0,0.20007000501580663,0.013748392863055514,AO_100b,Object 11,
7.58,0.0,0.5159623477156514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999497967958524,0.0,0.19999497967958524,-0.00750253362213904,AO_100b,Object 11,
7.59,0.0,0.517961672926523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108715387,0.0,0.19993252108715387,-0.00624585924313692,AO_100b,Object 11,
7.6000000000000005,0.0,0.5199619978500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000324923477126,0.0,0.2000324923477126,0.009997126055871774,AO_100b,Object 11,
7.61,0.0,0.5219623227734771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003249234770148,0.0,0.20003249234770148,-1.1102230246251565e-12,AO_100b,Object 11,
7.62,0.0,0.523961648021837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252483598845,0.0,0.19993252483598845,-0.009996751171303941,AO_100b,Object 11,
7.63,0.0,0.5259615978499061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999498280691697,0.0,0.19999498280691697,0.006245797092852001,AO_100b,Object 11,
7.640000000000001,0.0,0.5279622978313028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006999813966253,0.0,0.20006999813966253,0.007501533274556493,AO_100b,Object 11,
7.65,0.0,0.5299616230609187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999325229615878,0.0,0.1999325229615878,-0.013747517807471965,AO_100b,Object 11,
7.66,0.0,0.5319611977998124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995747388937835,0.0,0.19995747388937835,0.002495092779053465,AO_100b,Object 11,
7.67,0.0,0.5339622728954075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010750955951062,0.0,0.20010750955951062,0.015003567013227581,AO_100b,Object 11,
7.68,0.0,0.5359615982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993253045924586,0.0,0.19993253045924586,-0.01749791002647605,AO_100b,Object 11,
7.69,0.0,0.5379609234108718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108717607,0.0,0.19993252108717607,-9.372069786905968e-07,AO_100b,Object 11,
7.7,0.0,0.5399619985001878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010750893160179,0.0,0.20010750893160179,0.017498784442571136,AO_100b,Object 11,
7.71,0.0,0.5419615732390817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995747388938945,0.0,0.19995747388938945,-0.015003504221233754,AO_100b,Object 11,
7.72,0.0,0.5439608984686972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999325229615545,0.0,0.1999325229615545,-0.002495092783494357,AO_100b,Object 11,
7.73,0.0,0.5459615985188556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007000501583994,0.0,0.20007000501583994,0.013748205428543159,AO_100b,Object 11,
7.74,0.0,0.5479615483156515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999497967958524,0.0,0.19999497967958524,-0.0075025336254697095,AO_100b,Object 11,
7.75,0.0,0.549960873526523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108715387,0.0,0.19993252108715387,-0.00624585924313692,AO_100b,Object 11,
7.76,0.0,0.55196119845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003249234770148,0.0,0.20003249234770148,0.009997126054761551,AO_100b,Object 11,
7.7700000000000005,0.0,0.5539615233734773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000324923477237,0.0,0.2000324923477237,2.220446049250313e-12,AO_100b,Object 11,
7.78,0.0,0.5559608485843487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108714277,0.0,0.19993252108714277,-0.00999712605809222,AO_100b,Object 11,
7.79,0.0,0.5579607983811444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999497967957414,0.0,0.19999497967957414,0.00624585924313692,AO_100b,Object 11,
7.8,0.0,0.5599614984313027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007000501582883,0.0,0.20007000501582883,0.0075025336254697095,AO_100b,Object 11,
7.8100000000000005,0.0,0.5619608236609186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999325229615878,0.0,0.1999325229615878,-0.013748205424102267,AO_100b,Object 11,
7.82,0.0,0.5639603983998125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995747388938945,0.0,0.19995747388938945,0.002495092780163688,AO_100b,Object 11,
7.83,0.0,0.5659614734891285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010750893160179,0.0,0.20010750893160179,0.015003504221233754,AO_100b,Object 11,
7.84,0.0,0.5679607987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993252108715387,0.0,0.19993252108715387,-0.017498784444791582,AO_100b,Object 11,
7.8500000000000005,0.0,0.5699601240045924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19993253045923476,0.0,0.19993253045923476,9.372080889136214e-07,AO_100b,Object 11,
7.86,0.0,0.5719611991001877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20010750955953283,0.0,0.20010750955953283,0.017497910029806718,AO_100b,Object 11,
7.87,0.0,0.5739607738390816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995747388938945,0.0,0.19995747388938945,-0.015003567014337804,AO_100b,Object 11,
7.88,0.0,0.5759600990686973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999325229615656,0.0,0.1999325229615656,-0.002495092782384134,AO_100b,Object 11,
